Название,Производитель,Содержание,Количество на складе,Цена,Ссылка,Ссылка на изображение
Хумалог раствор для инъекций 100ме/мл картридж 3мл N5,"Lilly France, ФранцияИнсулин лизпро",Инсулин лизпро,None,1 915 ₽,https://366.ru/p/khumalog-rr-d-in-100me-ml-3ml5-kartridzh-12025/,https://media.366.ru/sys_master/product/hcf/hd0/8844648710174.jpg
Тиогамма раствор для инфузий 12 мг/мл 50 мл флакон 10 шт,"Solupharm, ГерманияТиоктовая кислота",Тиоктовая кислота,None,1 960 ₽,https://366.ru/p/tiogamma-rr-d-inf-12mg-ml-50ml-fl-10-23676/,https://media.366.ru/sys_master/product/he7/hb5/8837827788830.jpg
Биосулин раствор 100Ед/мл 10 мл флакон 1 шт,"Фармстандарт+, РоссияИнсулин растворимый [человеческий генно-инженерный]",Инсулин растворимый [человеческий генно-инженерный],None,563 ₽,https://366.ru/p/biosulin-r-rr-d-in-100ed-ml-10ml-fl-1-40997/,https://media.366.ru/sys_master/product/hba/ha4/8839137361950.jpg
Диабефарм МВ таблетки 30 мг 60 шт,"Фармакор Продакшн, РоссияГликлазид",Гликлазид,None,144 ₽,https://366.ru/p/diabefarm-mv-tab-s-modif-vysvob-30mg-60-36943/,https://media.366.ru/sys_master/product/he3/h49/9690862714910.jpg
Глюкофаж лонг таблетки пролонг.д-я 1000мгN30,"Merck Sante, ФранцияМетформин",Метформин,None,350 ₽,https://366.ru/p/gljukofazh-long-tab-prolong-dja-1000mg30-68198/,https://media.366.ru/sys_master/product/hc7/h03/9199727345694.jpg
Глюкофаж лонг таблетки пролонг.д-я 1000мгN60,"Merck Sante, ФранцияМетформин",Метформин,None,979 ₽,https://366.ru/p/gljukofazh-long-tab-prolong-dja-1000mg60-68197/,https://media.366.ru/sys_master/product/h20/hfd/9199726886942.jpg
Тест-полоски сателлит плюс пкг-02.4 N50,Россия,None,None,559 ₽,https://366.ru/p/testpoloski-satellit-pljus-pkg02-4-50-37561/,https://media.366.ru/sys_master/product/h28/h9b/8857472008222.jpg
Тест-полоски сателлит N50,Россия,None,None,523 ₽,https://366.ru/p/testpoloski-satellit-50-27570/,https://media.366.ru/sys_master/product/h11/h03/8857470566430.jpg
Ван Тач селект плюс тест-полоски N50,"LifeScan, Швейцария",None,None,1 187 ₽,https://366.ru/p/testpoloski-one-touch-select-plus-50-70874/,https://media.366.ru/sys_master/product/h3d/hba/10117799411742.jpg
"Трулисити раствор 1,5 мг/0,5 мл шприц-ручка 4 шт",Lilly FranceДулаглутид,Дулаглутид,None,6 500 ₽,https://366.ru/p/trulisiti-rr-d-pk-v1-5mg-0-5ml-shpruch4-187549/,https://media.366.ru/sys_master/product/h51/h9b/8938092822558.jpg
One Touch Select Plus тест-полоски 100 шт,"LifeScan, Швейцария",None,None,1 832 ₽,https://366.ru/p/testpoloski-one-touch-select-plus-100-190038/,https://media.366.ru/sys_master/product/h98/h0b/10117794824222.jpg
Инвокана таблетки п.п.о 300мг N30,,None,None,4 937 ₽,https://366.ru/p/invokana-tabl-p-p-o-300mg-30-191065/,https://media.366.ru/sys_master/product/h46/hee/9198969749534.jpg
"Випдомет таблетки 12,5 мг + 1000 мг 56 шт",ГерманияАлоглиптин + Метформин,Алоглиптин + Метформин,None,1 686 ₽,https://366.ru/p/vipdomet-tabl-p-o-12mg-1000mg-n56-194254/,https://media.366.ru/sys_master/product/h1a/h13/9199048458270.jpg
"Туджео солостар раствор для инъекций 300ед/мл 1,5мл n5","САНОФИ, ГерманияИнсулин гларгин",Инсулин гларгин,None,5 386 ₽,https://366.ru/p/tudzheo-solostar-rr-d-i-300ed-ml-1-5ml-n5-194188/,https://media.366.ru/sys_master/product/h4f/h87/9116569829406.jpg
Ринсулин нпх сусп. подкожного введения 100ме/мл 10мл,"ГЕРОФАРМ, РоссияИнсулин-изофан (человеческий генно-инженерный)",Инсулин-изофан (человеческий генно-инженерный),None,462 ₽,https://366.ru/p/rinsulin-npkh-susp-d-p-k-vv-100ed-ml-10ml-n1-191301/,https://media.366.ru/sys_master/product/hce/h45/9058816360478.jpg
"Випдомет таблетки 12,5 мг + 500 мг 56 шт","ТАКЕДА ФАРМАСЬЮТИКАЛС, ГерманияАлоглиптин + Метформин",Алоглиптин + Метформин,None,1 717 ₽,https://366.ru/p/vipdomet-tabl-p-o-12mg-500mg-n56-194253/,https://media.366.ru/sys_master/product/h1e/hf0/9199047999518.jpg
One Touch Select Plus Flex глюкометр,"LifeScan, Швейцария",None,None,1 078 ₽,https://366.ru/p/gljukometr-van-tach-selekt-pljus-fleks-198036/,https://media.366.ru/sys_master/product/hba/hd1/10092537020446.jpg
"Туджео солостар 300 ме/мл 1,5 мл 3 шт","САНОФИ, ГерманияИнсулин гларгин",Инсулин гларгин,None,3 038 ₽,https://366.ru/p/tudzheo-solostar-rr-d-i-300ed-ml-1-5ml-n3-192497/,https://media.366.ru/sys_master/product/hb9/h5e/9053701799966.png
Contour Plus глюкометр,"Ascensia Diabetes Care, Швейцария",None,None,938 ₽,https://366.ru/p/kontur-pljus-gljukometr-198587/,https://media.366.ru/sys_master/product/h20/h60/9915444592670.jpg
Contour Plus One глюкометр,"Ascensia Diabetes Care, Швейцария",None,None,"860,30 ₽",https://366.ru/p/kontur-pljus-uan-202223/,https://media.366.ru/sys_master/product/hcf/hd4/9600936345630.jpg
Глидиаб таблетки 80мг N60,"АКРИХИН, РоссияГликлазид",Гликлазид,None,"144,80 ₽",https://366.ru/p/glidiab-tabl-80mg-n60-3617/,https://media.366.ru/sys_master/product/h35/he4/9267949699102.jpg
One Touch Select Plus тест-полоски 25 шт,"Johnson & Johnson, Россия",None,None,661 ₽,https://366.ru/p/van-tach-selekt-pljus-testpoloski-n25-202218/,https://media.366.ru/sys_master/product/hd9/hf8/9318067306526.jpg
Глюкофаж Лонг таблетки 750 мг 60 шт,РоссияМетформин,Метформин,None,648 ₽,https://366.ru/p/gljukofazh-long-tab-prolong-dja-750mg60-13775/,https://media.366.ru/sys_master/product/h2e/hce/8817684152350.jpg
Сиофор таблетки 500 мг 60 шт,"Berlin-Chemie, РоссияМетформина гидрохлорид",Метформина гидрохлорид,None,271 ₽,https://366.ru/p/siofor-tab-p-o-500mg-60-9385/,https://media.366.ru/sys_master/product/h3f/h8b/9211120287774.jpg
Янумет таблетки 50мг+500мг N56,"МСД ФАРМАСЬЮТИКАЛС, НидерландыМетформин + Ситаглиптин",Метформин + Ситаглиптин,None,"3 164,80 ₽",https://366.ru/p/janumet-tabl-50mg-500mg-n56-36480/,https://media.366.ru/sys_master/product/hb3/hb1/9268020674590.jpg
Сигдуо Лонг таблетки 10 мг + 1000 мг 30 шт,"AstraZeneca, Соединенные Штаты АмерикиДапаглифлозин Метформин",Дапаглифлозин,None,3 356 ₽,https://366.ru/p/sigduo-long-tabl-p-o-s-modif-vysvob-10mg-1000mg-30-204112/,https://media.366.ru/sys_master/product/h89/hf4/9189334941726.png
Мерифатин таблетки 850 мг 60 шт,"ФАРМАСИНТЕЗ, РоссияМетформина гидрохлорид",Метформина гидрохлорид,None,177 ₽,https://366.ru/p/merifatin-tabl-p-o-850mg-60-205382/,https://media.366.ru/sys_master/product/hea/hde/9316520099870.jpg
Янумет Лонг таблетки 1000 мг + 100 мг 28 шт,"МСД ФАРМАСЬЮТИКАЛС, Пуэрто-РикоМетформин + Ситаглиптин",Метформин + Ситаглиптин,None,2 982 ₽,https://366.ru/p/janumet-long-tab-p-o-p1000mg-100mg-28-205500/,https://media.366.ru/sys_master/product/h5c/h88/9389307985950.jpg
Сиофор таблетки 850 мг 60 шт,"Berlin-Chemie, РоссияМетформин",Метформин,None,348 ₽,https://366.ru/p/siofor-tab-p-o-850mg-60-9386/,https://media.366.ru/sys_master/product/h8a/hd8/9339207450654.jpg
Метформин таблетки 500 мг 60 шт,РоссияМетформин,Метформин,None,127 ₽,https://366.ru/p/metformin-tabl-p-pl-ob-500mg-60-205275/,https://media.366.ru/sys_master/product/h6f/h59/9492842315806.jpg
Янумет Лонг таблетки 1000 мг + 50 мг 56 шт,"МСД ФАРМАСЬЮТИКАЛС, Пуэрто-РикоМетформин + Ситаглиптин",Метформин + Ситаглиптин,None,3 179 ₽,https://366.ru/p/janumet-long-tab-p-o-p-1000mg-50mg-56-205501/,https://media.366.ru/sys_master/product/hc9/h04/9365229862942.png
"Статиглин таблетки 1,75 мг 120 шт","ФАРМАСИНТЕЗ, РоссияГлибенкламид",Глибенкламид,None,102 ₽,https://366.ru/p/statiglin-tabl-1-75mg-120-205386/,https://media.366.ru/sys_master/product/hbd/h34/9316521934878.jpg
Суглат таблетки 50 мг 30 шт,"АСТЕЛЛАС ФАРМА, ЯпонияИпраглифлозин",Ипраглифлозин,None,2 582 ₽,https://366.ru/p/suglat-tabl-p-pl-ob-50mg-30-206005/,https://media.366.ru/sys_master/product/h1d/hab/9365224783902.jpg
Голда МВ таблетки 30 мг 60 шт,"ФАРМАСИНТЕЗ, РоссияГликлазид",Гликлазид,None,159 ₽,https://366.ru/p/golda-mv-tabl-30mg-60-205379/,https://media.366.ru/sys_master/product/h18/h68/9316518723614.jpg
Мерифатин таблетки 1000 мг 60 шт,"ФАРМАСИНТЕЗ, РоссияМетформина гидрохлорид",Метформина гидрохлорид,None,258 ₽,https://366.ru/p/merifatin-tabl-p-o-1000mg-60-205381/,https://media.366.ru/sys_master/product/he2/h85/9316519641118.jpg
Соликва СолоСтар раствор 100 ед/мл + 33 мкг/мл 3 мл 3 шт,"САНОФИ, РоссияЛиксисенатид Инсулин гларгин",Ликсисенатид,None,3 908 ₽,https://366.ru/p/solikva-solostar-100ed-ml-33mkg-ml-3ml3-198703/,https://media.366.ru/sys_master/product/hac/h4d/9316411506718.jpg
Мерифатин таблетки 500 мг 60 шт,"ФАРМАСИНТЕЗ, РоссияМетформина гидрохлорид",Метформина гидрохлорид,None,147 ₽,https://366.ru/p/merifatin-tabl-p-o-500mg-60-205383/,https://media.366.ru/sys_master/product/h71/h13/9316520558622.jpg
Метформин таблетки 1000 мг 60 шт,"Рафарма, РоссияМетформина гидрохлорид",Метформина гидрохлорид,None,321 ₽,https://366.ru/p/metformin-tabl-p-pl-ob-1000mg-60-205274/,https://media.366.ru/sys_master/product/h25/haf/9316483334174.jpg
Голда МВ таблетки 60 мг 30 шт,"ФАРМАСИНТЕЗ, РоссияГликлазид",Гликлазид,None,231 ₽,https://366.ru/p/golda-mv-tabl-60mg-30-205380/,https://media.366.ru/sys_master/product/h95/h45/9316519182366.jpg
Сатерекс таблетки 30 мг 28 шт,"ФАРМАСИНТЕЗ, РоссияГозоглиптин",Гозоглиптин,None,840 ₽,https://366.ru/p/satereks-tabl-p-o-30mg-28-205762/,https://media.366.ru/sys_master/product/h4b/h8c/9373316808734.jpg
Глимепирид таблетки 1 мг 30 шт,"Озон, РоссияГлимепирид",Глимепирид,None,220 ₽,https://366.ru/p/glimepirid-tab-1mg-30-207713/,https://media.366.ru/sys_master/product/h46/hff/10099634962462.jpg
Метформин-Озон таблетки 850 мг 60 шт,"Озон, Россия",None,None,198 ₽,https://366.ru/p/metforminozon-tab-850mg-60-43832/,
"Оземпик 1,34 мг/мл 3 мл в шприце + иглы 4шт","НОВО НОРДИСК, Дания",None,None,10 313 ₽,https://366.ru/p/ozempik-1-34mg-ml-kart3ml-v-shpr1-igl4sht-208371/,https://media.366.ru/sys_master/product/hf2/hcc/9648112107550.jpg
Ван тач верио ай кью тест-полоски N50,"Johnson & Johnson, Швейцария",None,None,1 502 ₽,https://366.ru/p/testpoloski-one-touch-verio-50-56304/,https://media.366.ru/sys_master/product/hbf/h9f/8823053746206.jpg
Сателлит экспресс глюкометр пкг-03,Россия,None,None,1 538 ₽,https://366.ru/p/gljukometr-satellit-ekspress-pkg03-59197/,https://media.366.ru/sys_master/product/h3c/ha9/8842566303774.jpg
"Випдомет таблетки 12,5 мг + 850 мг 56 шт","ТАКЕДА ФАРМАСЬЮТИКАЛС, ИрландияМетформина гидрохлорид Алоглиптина бензоат",Метформина гидрохлорид,None,1 675 ₽,https://366.ru/p/vipdomet-tabl-p-pl-o-12-5mg-850mg-n56-300579/,https://media.366.ru/sys_master/product/hb5/hcf/10099730776094.png
Гликлазид-СЗ таблетки 60 мг 30 шт,"Северная Звезда, РоссияГликлазид",Гликлазид,None,200 ₽,https://366.ru/p/gliklazidsz-60mg-30-tab--s-prolongirovannym-vysvobozhdeniem-300348/,https://media.366.ru/sys_master/product/h0a/h66/10062833549342.jpg
Симвастатин таблетки 10 мг 30 шт,"Озон, РоссияСимвастатин",Симвастатин,None,146 ₽,https://366.ru/p/simvastatin-tabl-p-o-10mg-n30-300455/,https://media.366.ru/sys_master/product/h05/hf2/10062882635806.jpg
Аторвастатин таблетки 20 мг 30 шт,"Озон, РоссияАторвастатин кальция тригидрат",Аторвастатин кальция тригидрат,None,421 ₽,https://366.ru/p/atorvastatin-tabl-p-o-20mg-n30-300461/,https://media.366.ru/sys_master/product/h34/hfe/10062885388318.jpg
Метформин-Вертекс таблетки 1000 мг 60 шт,"ВЕРТЕКС, РоссияМетформина гидрохлорид",Метформина гидрохлорид,None,188 ₽,https://366.ru/p/metforminverteks-tabl-p-pl-ob-1000mg-n60-300387/,https://media.366.ru/sys_master/product/h40/h42/10062851440670.jpg
Метформин Лонг Канон таблетки 750 мг 30 шт,"КАНОНФАРМА ПРОДАКШН, РоссияМетформина гидрохлорид",Метформина гидрохлорид,None,294 ₽,https://366.ru/p/metformin-long-kanon-tabl-prolong-750mg-n30-300383/,https://media.366.ru/sys_master/product/hc4/hbb/10062849605662.jpg
Статиглин таблетки 5 мг 120 шт,"ФАРМАСИНТЕЗ, РоссияГлибенкламид",Глибенкламид,None,108 ₽,https://366.ru/p/statiglin-tabl-5mg-120-205385/,https://media.366.ru/sys_master/product/h58/h0a/9316521476126.jpg
Контур Плюс тест-полоски 125 шт,"Ascensia Diabetes Care, Швейцария",None,None,1 939 ₽,https://366.ru/p/kontur-pljus-testpoloski-125-207656/,https://media.366.ru/sys_master/product/h64/hd0/9600938999838.png
Метформин-Авексима таблетки 1000 мг 60 шт,"Авексима, РоссияМетформина гидрохлорид",Метформина гидрохлорид,None,183 ₽,https://366.ru/p/metforminaveksima-tabl-p-pl-ob-1000mg-n60-300385/,https://media.366.ru/sys_master/product/h7f/hf4/10062850523166.jpg
Гликлазид-Вертекс таблетки 60 мг 30 шт,"ВЕРТЕКС, РоссияГликлазид",Гликлазид,None,229 ₽,https://366.ru/p/gliklazid-mvverteks-tab-prolong-vys-60mg-n30-300347/,https://media.366.ru/sys_master/product/h74/h3c/10062833090590.jpg
Фиасп раствор 100 ед/мл 3 мл шприц-ручка 5 шт,"НОВО НОРДИСК, Дания",None,None,1 965 ₽,https://366.ru/p/fiasp-rr-d-in-100ed-ml-3ml-shprruchka5-210995/,https://media.366.ru/sys_master/product/h0a/h20/9814752264222.jpg
Метформин Лонг Канон таблетки 500 мг 60 шт,"КАНОНФАРМА ПРОДАКШН, РоссияМетформина гидрохлорид",Метформина гидрохлорид,None,288 ₽,https://366.ru/p/metformin-long-kanon-tabl-prolong-500mg-n60-300382/,https://media.366.ru/sys_master/product/h17/h31/10062849146910.jpg
Хумалог Микс50 раствор для ин 100МЕ/мл 3мл N5,"Lilly France, ФранцияИнсулин лизпро двухфазный",Инсулин лизпро двухфазный,None,1 832 ₽,https://366.ru/p/khumalog-miks50-rr-d-in-100me-ml-3ml5-60495/,https://media.366.ru/sys_master/product/h55/h9b/8818499092510.jpg
Аторвастатин-Алси таблетки 40 мг 30 шт,РоссияАторвастатина кальция тригидрат,Аторвастатина кальция тригидрат,None,348 ₽,https://366.ru/p/atorvastatinalsi-tabl-p-o-40mg-n30-300420/,https://media.366.ru/sys_master/product/h0e/h03/10062866579486.jpg
Метформин Лонг таблетки 500 мг 60 шт,"Озон, РоссияМетформина гидрохлорид",Метформина гидрохлорид,None,381 ₽,https://366.ru/p/metformin-long-tabl-p-v-500mg-60-210454/,https://media.366.ru/sys_master/product/h1d/h9b/10099706462238.jpg
Метформин Лонг Канон таблетки 1000 мг 60 шт,"КАНОНФАРМА ПРОДАКШН, РоссияМетформина гидрохлорид",Метформина гидрохлорид,None,551 ₽,https://366.ru/p/metformin-long-kanon-tabl-prolong-1000mg-n60-300380/,https://media.366.ru/sys_master/product/h28/h98/10062848229406.jpg
Метформин Лонг таблетки 1000 мг 60 шт,"Озон, РоссияМетформина гидрохлорид",Метформина гидрохлорид,None,577 ₽,https://366.ru/p/metformin-long-tabl-p-v-1000mg-60-210452/,https://media.366.ru/sys_master/product/h2f/h46/10099706003486.jpg
Метформин Лонг Канон таблетки 750 мг 60 шт,"КАНОНФАРМА ПРОДАКШН, РоссияМетформина гидрохлорид",Метформина гидрохлорид,None,499 ₽,https://366.ru/p/metformin-long-kanon-tabl-prolong-750mg-n60-300384/,https://media.366.ru/sys_master/product/ha4/h1e/10062850064414.jpg
Розувастатин-СЗ таблетки 10 мг 90 шт,"Северная Звезда, РоссияРозувастатина кальция",Розувастатина кальция,None,882 ₽,https://366.ru/p/rozuvastatinsz-tabl-p-o-10mg-n90-300453/,https://media.366.ru/sys_master/product/h75/h26/10062881718302.jpg
"Лекарственный препарат Метформин-Тева покр пл/о, таблетки, 850 мг, 60 шт","ТЕВА, ИзраильМетформин",Метформин,None,231 ₽,https://366.ru/p/metforminteva-tab-p-pl-ob-850mg-60-36926/,https://media.366.ru/sys_master/product/h56/h88/8818420645918.jpg
Эводин таблетки покрытые пленочной оболочкой 5 мг 28 шт,"ГЕРОФАРМ, РоссияЭвоглиптин",Эвоглиптин,None,917 ₽,https://366.ru/p/evodin-tabl-p-o-5mg-28-211548/,
Глимепирид Канон таблетки 1 мг 30 шт,"КАНОНФАРМА ПРОДАКШН, РоссияГлимепирид",Глимепирид,None,211 ₽,https://366.ru/p/glimepirid-kanon-tabl-1-mg-30-300351/,https://media.366.ru/sys_master/product/h56/h87/10062834925598.jpg
Гликлазид Канон таблетки 30 мг 60 шт,"КАНОНФАРМА ПРОДАКШН, РоссияГликлазид",Гликлазид,None,216 ₽,https://366.ru/p/gliklazid-kanon-tabl-s-prolong-vysv-30-mg-60-300345/,https://media.366.ru/sys_master/product/h4b/hfa/10062832173086.png
Аторвастатин таблетки 80 мг 30 шт,"Озон, РоссияАторвастатина кальция тригидрат",Аторвастатина кальция тригидрат,None,617 ₽,https://366.ru/p/atorvastatin-tabl-p-o-80mg-n30-300419/,https://media.366.ru/sys_master/product/h5e/h74/10062866120734.jpg
Диабефарм МВ таблетки 60 мг 30 шт,"Фармакор Продакшн, Россия",None,None,168 ₽,https://366.ru/p/diabefarm-mv-tabl-60mg-30-208425/,https://media.366.ru/sys_master/product/hca/h63/9690863173662.jpg
"Оземпик 1,34 мг/мл 1,5 мл в шприце + иглы 6 шт","НОВО НОРДИСК, Дания",None,None,10 399 ₽,https://366.ru/p/ozempik-1-34mg-ml-kar1-5ml-v-shpr1igl6sht-208372/,https://media.366.ru/sys_master/product/h4b/h3f/9648116400158.jpg
Розувастатин-СЗ таблетки 20 мг 90 шт,"Северная Звезда, РоссияРозувастатина кальция",Розувастатина кальция,None,1 045 ₽,https://366.ru/p/rozuvastatinsz-tabl-p-o-20mg-n90-300454/,https://media.366.ru/sys_master/product/h38/h87/10062882177054.jpg
"Глибенфаж таблетки 2,5 мг + 500 мг 30 шт","ФАРМАСИНТЕЗ, РоссияГлибенкламид + Метформин",Глибенкламид + Метформин,None,226 ₽,https://366.ru/p/glibenfazh-tabl-p-o-2-5mg-500mg-30-205760/,https://media.366.ru/sys_master/product/haf/h12/9336000512030.jpg
Метформин Лонг таблетки 750 мг 60 шт,"Озон, РоссияМетформина гидрохлорид",Метформина гидрохлорид,None,480 ₽,https://366.ru/p/metformin-long-tabl-p-v-750mg-60-210456/,https://media.366.ru/sys_master/product/h83/hdc/10099706920990.jpg
