Название;Производитель;Содержание;Количество на складе;Цена;Ссылка;Ссылка на изображение 
Ларипронт таблетки для рассасывания 20 шт;ГЕКСАЛО ТРЕЙДИНГ, ЕгипетДеквалиния хлорид + Лизоцима гидрохлорид;Деквалиния хлорид + Лизоцима гидрохлорид;None;325 ₽;https://366.ru/p/laripront-tab-d-rassasyv-20-18877/;https://media.366.ru/sys_master/product/he2/he6/8825438568478.jpg
Фервекс порошок малина пакетики 8 шт;БРИСТОЛ-МАЙЕРС СКВИББ, ФранцияПарацетамол + Фенирамин + Аскорбиновая кислота;Парацетамол + Фенирамин + Аскорбиновая кислота;None;471 ₽;https://366.ru/p/ferveks-por-8-malina-19038/;https://media.366.ru/sys_master/product/h18/hd0/9137669111838.jpg
Кармолис капли 80 мл;Д-р А. и Л. Шмидгалл, АвстрияМасла эфирные;Масла эфирные;None;781 ₽;https://366.ru/p/karmolis-kapli-80ml-19178/;https://media.366.ru/sys_master/product/hd3/h02/9607635894302.jpg
Гексаспрей аэрозоль флакон с распылителем 2,5% 30 г;РУСФИК, ФранцияБиклотимол;Биклотимол;None;422 ₽;https://366.ru/p/geksasprej-aer-2-5-30g-20442/;https://media.366.ru/sys_master/product/h7f/h4b/8817475387422.jpg
Гексализ таблетки для рассасывания 30 шт;РУСФИК, ФранцияБиклотимол;Биклотимол;None;409 ₽;https://366.ru/p/geksaliz-tab-d-rassasyv-30-20443/;https://media.366.ru/sys_master/product/h97/h6a/8817475878942.jpg
Деринат раствор для внутримышечного введения 5 мл 5 шт;ТЕХНОМЕДСЕРВИС, РоссияНатрия дезоксирибонуклеат;Натрия дезоксирибонуклеат;None;2 366 ₽;https://366.ru/p/derinat-rr-v-m-15mg-ml-5ml-fl-5-20492/;https://media.366.ru/sys_master/product/h8a/h4e/8818180947998.jpg
Мирамистин раствор 0,01% 50 мл;ИНФАМЕД К, РоссияМирамистин;Мирамистин;None;346 ₽;https://366.ru/p/miramistin-rr-0-01-50ml-fl-20662/;https://media.366.ru/sys_master/product/h94/h25/8816004792350.jpg
Кагоцел таблетки 10 шт;НИАРМЕДИК ФАРМА, РоссияКагоцел;Кагоцел;None;252 ₽;https://366.ru/p/kagocel-tab-12mg-10-20647/;https://media.366.ru/sys_master/product/h8a/hb5/8862612815902.png
Бронхипрет ТП таблетки 20 шт;Bionorica, ГерманияПервоцвета корней экстракт + Тимьяна обыкновенного травы экстракт;Первоцвета корней экстракт + Тимьяна обыкновенного травы экстракт;None;402 ₽;https://366.ru/p/bronkhipret-tp-tab-p-pl-ob-20-21548/;https://media.366.ru/sys_master/product/h7d/haf/9667020488734.png
Анти-Ангин Формула пастилки 24 шт;ВАЛЕАНТ, НидерландыТетракаин + Хлоргексидин + Аскорбиновая кислота;Тетракаин + Хлоргексидин + Аскорбиновая кислота;None;266 ₽;https://366.ru/p/antiangin-formula-pastilki-24-21558/;https://media.366.ru/sys_master/product/hbc/hc2/10036417626142.jpg
Фервекс порошок лимон без сахара 4.95 г 8 шт;БРИСТОЛ-МАЙЕРС СКВИББ, ФранцияПарацетамол + Фенирамин + Аскорбиновая кислота;Парацетамол + Фенирамин + Аскорбиновая кислота;None;459 ₽;https://366.ru/p/ferveks-por-b-sakhara-limon8-21591/;https://media.366.ru/sys_master/product/h5a/h44/9970373132318.png
Аскорбиновая кислота с глюкозой таблетки 100 мг + 877 мг 40 шт;Фармстандарт+, РоссияАскорбиновая кислота;Аскорбиновая кислота;None;77 ₽;https://366.ru/p/askorb-kta-s-gljuk-tab-100mg-877mg40-21655/;https://media.366.ru/sys_master/product/h74/hfa/8817485905950.jpg
Цитовир-3 сироп для детей 50 мл;ЦИТОМЕД МБНПК, РоссияАльфа-глутамил-триптофан + Аскорбиновая кислота + Бендазол;Альфа-глутамил-триптофан + Аскорбиновая кислота + Бендазол;None;493 ₽;https://366.ru/p/citovir3-sirop-dlja-detej-50ml-21788/;https://media.366.ru/sys_master/product/hf1/h44/8817486495774.jpg
АЦЦ-100 таблетки шипучие 100 мг 20 шт;САНДОЗ, АвстрияАцетилцистеин;Ацетилцистеин;None;272 ₽;https://366.ru/p/acc100-ship-tab-100mg-20-22000/;https://media.366.ru/sys_master/product/h5e/hcc/8820071301150.jpg
АЦЦ-200 таблетки шипучие 200 мг 20 шт;САНДОЗ, АвстрияАцетилцистеин;Ацетилцистеин;None;303 ₽;https://366.ru/p/acc200-ship-tab-200mg-20-22001/;https://media.366.ru/sys_master/product/hd1/h4f/8833352794142.png
Пропосол аэрозоль 50 г;АЛТАЙВИТАМИНЫ, РоссияПрополис;Прополис;None;251 ₽;https://366.ru/p/proposol-sprej-50g-22266/;https://media.366.ru/sys_master/product/hf2/heb/8816019406878.jpg
Називин капли назальные 0,01% 5 мл;ТАКЕДА ФАРМАСЬЮТИКАЛС, ГерманияОксиметазолин;Оксиметазолин;None;260 ₽;https://366.ru/p/nazivin-kapli-naz-fl-0-01-5ml-krpipet-22288/;https://media.366.ru/sys_master/product/h0d/h57/9433015713822.png
Називин капли назальные 0,025% 10 мл;ТАКЕДА ФАРМАСЬЮТИКАЛС, ГерманияОксиметазолин;Оксиметазолин;None;241 ₽;https://366.ru/p/nazivin-kapli-naz-fl0-025-10ml-krpipet-22684/;https://media.366.ru/sys_master/product/h28/h82/9433016074270.png
АЦЦ-100 гранулы для приготовления раствора пакетики 100 мг 20 шт;САНДОЗ, ГерманияАцетилцистеин;Ацетилцистеин;None;137 ₽;https://366.ru/p/acc-gran-d-prig-rra-100mg-20-apelsin-22803/;https://media.366.ru/sys_master/product/h8c/ha7/8816030711838.jpg
АЦЦ-600 гранулы для приготовления раствора 6 шт;САНДОЗ, ГерманияАцетилцистеин;Ацетилцистеин;None;154 ₽;https://366.ru/p/acc-gran-d-prig-rra-600mg-6-22801/;https://media.366.ru/sys_master/product/h89/h0e/8816030220318.jpg
Називин спрей назальный 0,05% 10 мл;ТАКЕДА ФАРМАСЬЮТИКАЛС, ГерманияОксиметазолин;Оксиметазолин;None;223 ₽;https://366.ru/p/nazivin-sprej-naz-0-05-10ml-22845/;https://media.366.ru/sys_master/product/hd0/h07/8816032677918.jpg
Себидин таблетки для рассасывания 20 шт;БИТТНЕР ФАРМА, ПольшаХлоргексидин;Хлоргексидин;None;298 ₽;https://366.ru/p/sebidin-tab-d-rassasyvanija-20-22860/;https://media.366.ru/sys_master/product/h94/h51/8816034643998.jpg
Називин капли назальные 0,05% 10 мл;ТАКЕДА ФАРМАСЬЮТИКАЛС, ГерманияОксиметазолин;Оксиметазолин;None;236 ₽;https://366.ru/p/nazivin-kapli-naz-fl-0-05-10ml-krpipet-22843/;https://media.366.ru/sys_master/product/hdb/h30/9433017581598.png
Маример аэрозоль назальный 100мл;Biocodex, ФранцияМорская вода;Морская вода;None;499 ₽;https://366.ru/p/marimer-aer-naz-100ml-23049/;https://media.366.ru/sys_master/product/h16/h8e/9591666081822.jpg
Маример капли назальные 5 мл 10 шт;Biocodex, ФранцияМорская вода;Морская вода;None;448 ₽;https://366.ru/p/marimer-kapli-naz-5ml-12-23050/;https://media.366.ru/sys_master/product/ha9/h0c/9591666671646.jpg
Колдрекс ХотРем порошок лимон 10 шт;GlaxoSmith Kline Healthcare, ИспанияПарацетамол + Фенилэфрина гидрохлорид + Аскорбиновая кислота;Парацетамол + Фенилэфрина гидрохлорид + Аскорбиновая кислота;None;444 ₽;https://366.ru/p/koldreks-khotrem-limon-por-10-23364/;https://media.366.ru/sys_master/product/h1b/h40/9432622825502.jpg
Флюдитек сироп 5% 125 мл;Innothera Chouzy, ФранцияКарбоцистеин;Карбоцистеин;None;530 ₽;https://366.ru/p/fljuditek-sirop-5-125ml-23419/;https://media.366.ru/sys_master/product/hb1/h11/8816047128606.jpg
Стрепсилс таблетки для рассасывания ментол и эвкалипт 24 шт;РЕКИТТ БЕНКИЗЕР, ВеликобританияАмилметакрезол + Дихлорбензиловый спирт;Амилметакрезол + Дихлорбензиловый спирт;None;236 ₽;https://366.ru/p/strepsils-tab-d-rassas-24-ment-evkal-25225/;https://media.366.ru/sys_master/product/hae/hca/9909556871198.jpg
Антигриппин таблетки шипучие 10 шт;ВАЛЕАНТ, НидерландыАскорбиновая кислота;Аскорбиновая кислота;None;457 ₽;https://366.ru/p/antigrippin-ship-tab-10-25221/;https://media.366.ru/sys_master/product/hc2/h46/10036418871326.jpg
Мирамистин раствор для местного применения с распыл. 0,01% 150мл;ИНФАМЕД К, РоссияМирамистин;Мирамистин;None;520 ₽;https://366.ru/p/miramistin-rr-s-raspylit-0-01-150ml-25409/;https://media.366.ru/sys_master/product/h11/h32/9252837818398.jpg
Санорин капли назальные 0,05% 10 мл;КСАНТЕР ФАРМА, ЧехияНафазолин;Нафазолин;None;192 ₽;https://366.ru/p/sanorin-kapli-0-05-10ml-25475/;https://media.366.ru/sys_master/product/h44/h27/8818190811166.jpg
Стрепсилс таблетки для рассасывания мед лимон 24 шт;РЕКИТТ БЕНКИЗЕР, ВеликобританияАмилметакрезол + Дихлорбензиловый спирт;Амилметакрезол + Дихлорбензиловый спирт;None;229 ₽;https://366.ru/p/strepsils-tab-d-rassas-24-medovolim-25479/;https://media.366.ru/sys_master/product/h9b/h3e/9911643897886.jpg
Стрепсилс таблетки для рассасывания 24 шт;РЕКИТТ БЕНКИЗЕР, ВеликобританияАмилметакрезол + Дихлорбензиловый спирт;Амилметакрезол + Дихлорбензиловый спирт;None;244 ₽;https://366.ru/p/strepsils-vit-s-tab-d-rassas24-apels-25655/;https://media.366.ru/sys_master/product/h68/hcc/9909559001118.jpg
Аскорил экспекторант сироп 200 мл;Glenmark Pharmaceuticals, ИндияБромгексин + Гвайфенезин + Сальбутамол + Рацементол;Бромгексин + Гвайфенезин + Сальбутамол + Рацементол;None;584 ₽;https://366.ru/p/askoril-ekspektorant-sir-200ml-25915/;https://media.366.ru/sys_master/product/hf2/h00/8816084385822.jpg
Колдрекс МаксГрипп порошок лимон 10 шт;GlaxoSmith Kline Healthcare, ИспанияПарацетамол + Фенилэфрина гидрохлорид + Аскорбиновая кислота;Парацетамол + Фенилэфрина гидрохлорид + Аскорбиновая кислота;None;500 ₽;https://366.ru/p/koldreks-maksgripp-limon-por-10-26059/;https://media.366.ru/sys_master/product/h77/hd9/9425557782558.jpg
Колдрекс ХотРем лимон порошок 5 шт;GlaxoSmith Kline Healthcare, ИспанияПарацетамол + Фенилэфрина гидрохлорид + Аскорбиновая кислота;Парацетамол + Фенилэфрина гидрохлорид + Аскорбиновая кислота;None;294 ₽;https://366.ru/p/koldreks-khotrem-limon-por-5-26065/;https://media.366.ru/sys_master/product/hf8/h1e/9425559060510.jpg
Бронхобос сироп 5% 200мл;БОСНАЛЕК, Босния и ГерцеговинаКарбоцистеин;Карбоцистеин;None;519 ₽;https://366.ru/p/bronkhobos-sirop-5-250mg-5ml-200ml-26163/;https://media.366.ru/sys_master/product/h4c/h38/8818708807710.jpg
Бронхобос сироп 125 мг/5 мл 200 мл;БОСНАЛЕК, Босния и ГерцеговинаКарбоцистеин;Карбоцистеин;None;497 ₽;https://366.ru/p/bronkhobos-sirop-2-5-125mg-5ml-200ml-26162/;https://media.366.ru/sys_master/product/h0f/hcb/8818709037086.jpg
Эвкабал сироп 100мл;ЭСПАРМА ГМБХ, ГерманияЖидкий экстракт подорожника+жидкий экстракт тимьяна;Жидкий экстракт подорожника+жидкий экстракт тимьяна;None;328 ₽;https://366.ru/p/evkabal-sirop-100ml-26222/;https://media.366.ru/sys_master/product/hff/h33/8817542430750.jpg
ТераФлю лар таблетки для рассасывания 16 шт;GlaxoSmith Kline Healthcare, ИспанияБензоксония хлорид + Лидокаин;Бензоксония хлорид + Лидокаин;None;297 ₽;https://366.ru/p/teraflju-lar-tab-d-rassas-16-26224/;https://media.366.ru/sys_master/product/h2e/h82/8821304918046.jpg
ТераФлю Лар спрей 30 мл;GlaxoSmith Kline Healthcare, ШвейцарияБензоксония хлорид + Лидокаина гидрохлорид;Бензоксония хлорид + Лидокаина гидрохлорид;None;440 ₽;https://366.ru/p/teraflju-lar-sprej-30ml-26225/;https://media.366.ru/sys_master/product/hf4/h1b/9425560338462.jpg
Стрепсилс таблетки для рассасывания мед лимон 36 шт;РЕКИТТ БЕНКИЗЕР, ВеликобританияАмилметакрезол + Дихлорбензиловый спирт;Амилметакрезол + Дихлорбензиловый спирт;None;345 ₽;https://366.ru/p/strepsils-tab-d-rassas-36-medovolim-26268/;https://media.366.ru/sys_master/product/had/h4a/9909560246302.jpg
Бронхотон сироп 125 г;ВЕТПРОМ, БолгарияГлауцин + Эфедрин + [Базилика обыкновенного масло];Глауцин + Эфедрин + [Базилика обыкновенного масло];None;232 ₽;https://366.ru/p/bronkhoton-sirop-125ml-26431/;https://media.366.ru/sys_master/product/h6a/h22/8825571967006.jpg
Лизобакт таблетки для рассасывания 30 шт;БОСНАЛЕК, Босния и ГерцеговинаЛизоцим + Пиридоксин;Лизоцим + Пиридоксин;None;383 ₽;https://366.ru/p/lizobakt-tab-30-26466/;https://media.366.ru/sys_master/product/h29/ha4/9427385647134.jpg
Антигриппин таблетки шипучие для детей 30 шт;ВАЛЕАНТ, НидерландыПарацетамол + Хлорфенамин + Аскорбиновая кислота;Парацетамол + Хлорфенамин + Аскорбиновая кислота;None;796 ₽;https://366.ru/p/antigrippin-ship-tab-d-d-6kh5-strip-26990/;https://media.366.ru/sys_master/product/h94/h30/10036420575262.jpg
Доктор Мом пастилки фруктовые 20 шт;Johnson & Johnson, ИндияИмбиря лекарственного корневищ экстракт + Солодки голой корней экстракт + Эмблики лекарственной плодов экстракт + [Левоментол];Имбиря лекарственного корневищ экстракт + Солодки голой корней экстракт + Эмблики лекарственной плодов экстракт + [Левоментол];None;223 ₽;https://366.ru/p/doktor-mom-pastilki-20-fruktovye-27092/;https://media.366.ru/sys_master/product/h40/h0b/9804231344158.jpg
Каметон Фармстандарт аэрозоль 30 мл;Фармстандарт+, РоссияХлоробутанола гемигидрат + Камфора + Левоментол + Эвкалипта прутовидного листьев масло;Хлоробутанола гемигидрат + Камфора + Левоментол + Эвкалипта прутовидного листьев масло;None;118 ₽;https://366.ru/p/kameton-aer-d-mest-prim-30g-27170/;https://media.366.ru/sys_master/product/hfa/h9d/9928103723038.jpg
Колдрекс МаксГрипп порошок лимон 5 шт;GlaxoSmith Kline Healthcare, ИспанияПарацетамол + Фенилэфрина гидрохлорид + Аскорбиновая кислота;Парацетамол + Фенилэфрина гидрохлорид + Аскорбиновая кислота;None;330 ₽;https://366.ru/p/koldreks-maksgripp-limon-por-5-27158/;https://media.366.ru/sys_master/product/h55/h3b/9425564172318.jpg
Джосет сироп 100 мл;ЮНИК, ИндияБромгексин + Гвайфенезин + Сальбутамол + Левоментол;Бромгексин + Гвайфенезин + Сальбутамол + Левоментол;None;245 ₽;https://366.ru/p/dzhoset-sirop-ot-kashlja-100ml-27097/;https://media.366.ru/sys_master/product/hb2/hd8/8816108896286.jpg
Доктор Мом пастилки от кашля ягодные 20 шт;Johnson & Johnson, ИндияИмбиря лекарственного корневищ экстракт + Солодки голой корней экстракт + Эмблики лекарственной плодов экстракт + [Левоментол];Имбиря лекарственного корневищ экстракт + Солодки голой корней экстракт + Эмблики лекарственной плодов экстракт + [Левоментол];None;224 ₽;https://366.ru/p/doktor-mom-pastilki-20-jagodnye-27093/;https://media.366.ru/sys_master/product/ha5/h86/9804232589342.jpg
Имунорикс раствор 400 мг/7 мл 10 шт;Abbott Laboratories EPD, ИталияПидотимод;Пидотимод;None;1 174 ₽;https://366.ru/p/imunoriks-rr-400mg-7ml-10-27126/;https://media.366.ru/sys_master/product/hef/hcc/8816109387806.jpg
Валтрекс таблетки 500 мг 42 шт;GlaxoSmith Kline Healthcare, ПольшаВалацикловир;Валацикловир;None;4 067 ₽;https://366.ru/p/valtreks-tab-p-pl-ob-500mg-42-27270/;https://media.366.ru/sys_master/product/h83/hcc/9246042947614.jpg
Реленза порошок для ингаляций дозированный флаконы;GlaxoSmith Kline Healthcare, ФранцияЗанамивир;Занамивир;None;1 460 ₽;https://366.ru/p/relenza-por-d-ing-5mg-doza-20doz-27337/;https://media.366.ru/sys_master/product/h1e/h2f/8818121080862.jpg
Нео-Ангин таблетки для рассасывания без сахара 16 шт;КЛОСТЕРФРАУ, ГерманияАмилметакрезол + Дихлорбензиловый спирт + Левоментол;Амилметакрезол + Дихлорбензиловый спирт + Левоментол;None;212 ₽;https://366.ru/p/neoangin-tab-d-rassasyv-16-bez-sakhara-27493/;https://media.366.ru/sys_master/product/h40/h13/8818426609694.jpg
Доктор Тайсс эвкалипт мазь от простуды 20 г;Dr. Theiss Naturwaren, ГерманияКамфора + Сосны обыкновенной хвои масло + Эвкалипта прутовидного листьев масло;Камфора + Сосны обыкновенной хвои масло + Эвкалипта прутовидного листьев масло;None;334 ₽;https://366.ru/p/evkalipt-maz-d-nar-prim-i-ingal-20g-28061/;https://media.366.ru/sys_master/product/h49/h6e/8817560289310.jpg
Лимонника настойка 25 мл;ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияЛимонника китайского семена;Лимонника китайского семена;None;57 ₽;https://366.ru/p/limonnika-semjan-nka-25ml-28533/;https://media.366.ru/sys_master/product/hd1/h19/8820576092190.jpg
Суприма ЛОР таблетки для рассасывания ментол 16 шт;ШРЕЯ, ИндияАмилметакрезол + Дихлорбензиловый спирт;Амилметакрезол + Дихлорбензиловый спирт;None;166 ₽;https://366.ru/p/suprimalor-tab-d-rassasyv-16-mentol-28859/;https://media.366.ru/sys_master/product/h58/h96/8816138125342.jpg
Суприма ЛОР таблетки для рассасывания ананас 16 шт;ШРЕЯ, ИндияАмилметакрезол + Дихлорбензиловый спирт;Амилметакрезол + Дихлорбензиловый спирт;None;173 ₽;https://366.ru/p/suprimalor-tab-d-rassasyv-16-ananas-28860/;https://media.366.ru/sys_master/product/h91/hb3/8816138616862.jpg
РиниКолд бронхо сироп 100 мл;ШРЕЯ, ИндияАмброксол + Хлорфенамина малеат + Фенилэфрина гидрохлорид + Гвайфенезин;Амброксол + Хлорфенамина малеат + Фенилэфрина гидрохлорид + Гвайфенезин;None;196 ₽;https://366.ru/p/rinikold-bronkho-sirop-ot-kashlja-100ml-1-28869/;https://media.366.ru/sys_master/product/h71/h1a/8817569595422.jpg
РиниКолд ХотМикс порошок 5 г 5 шт;ШРЕЯ, ИндияКофеин + Парацетамол + Фенилэфрин + Фенирамин;Кофеин + Парацетамол + Фенилэфрин + Фенирамин;None;170 ₽;https://366.ru/p/rinikold-khotmiks-limon-por-5-28870/;https://media.366.ru/sys_master/product/h4d/hbf/8816139108382.jpg
РиниКолд Хот микс порошок апельсин 5 г 5 шт;ШРЕЯ, ИндияКофеин + Парацетамол + Фенилэфрин + Фенирамин;Кофеин + Парацетамол + Фенилэфрин + Фенирамин;None;172 ₽;https://366.ru/p/rinikold-khotmiks-apelsin-por-5-28871/;https://media.366.ru/sys_master/product/h57/h02/8816139599902.jpg
РиниКолд Хот микс порошок 5 г 5 шт;ШРЕЯ, ИндияКофеин + Парацетамол + Фенилэфрин + Фенирамин;Кофеин + Парацетамол + Фенилэфрин + Фенирамин;None;183 ₽;https://366.ru/p/rinikold-khotmiks-ananas-por-5-28872/;https://media.366.ru/sys_master/product/ha3/hd2/8817569955870.jpg
Орвирем (римантадин) сироп для детей 0,2% 100 мл;АЛВОГЕН, РоссияРимантадин;Римантадин;None;360 ₽;https://366.ru/p/orvirem-sirop-d-d-2mg-ml-100ml-fl-1-30071/;https://media.366.ru/sys_master/product/hb5/h98/8825659949086.jpg
Аквалор Беби капли 15 мл;НИЖФАРМ, РоссияМорская вода;Морская вода;None;181 ₽;https://366.ru/p/akvalor-bebi-d-det-15ml-30056/;https://media.366.ru/sys_master/product/h91/hea/10106778517534.png
Гексорал раствор для местного применения 0,1% 200 мл;Johnson & Johnson, ФранцияГексэтидин;Гексэтидин;None;429 ₽;https://366.ru/p/geksoral-rr-0-1-200ml-30256/;https://media.366.ru/sys_master/product/h31/h40/8816151887902.jpg
Стопгрипан порошок черная смородина 10 шт;АЛВОГЕН, ИндияПарацетамол + Фенилэфрин + Фенирамин + Аскорбиновая кислота;Парацетамол + Фенилэфрин + Фенирамин + Аскорбиновая кислота;None;385 ₽;https://366.ru/p/stopgripan-por-10-chernaja-smorodina-30797/;https://media.366.ru/sys_master/product/h44/hf8/8818650480670.jpg
Отривин Бэби капли 5 мл 18 шт;GlaxoSmith Kline Healthcare, Франция;None;None;377 ₽;https://366.ru/p/otrivin-bebi-kapli-d-nosa-5ml-18-30820/;https://media.366.ru/sys_master/product/h5c/ha2/9425568006174.jpg
Стопгрипан Форте порошок для раствора лимон 10 шт;АЛВОГЕН, ИндияПарацетамол + Фенилэфрин + Фенирамин + Аскорбиновая кислота;Парацетамол + Фенилэфрин + Фенирамин + Аскорбиновая кислота;None;465 ₽;https://366.ru/p/stopgripan-forte-por-10-limon-30799/;https://media.366.ru/sys_master/product/he0/h11/8818650710046.jpg
Снуп спрей назальный 0.1% 15 мл;Ursapharm Arzneimittel, ГерманияКсилометазолин;Ксилометазолин;None;145 ₽;https://366.ru/p/snup-sprej-nazalnyj-0-1-15ml-30837/;https://media.366.ru/sys_master/product/hcb/h88/9616183623710.jpg
Арбидол капсулы 100 мг 20 шт;Фармстандарт+, РоссияУмифеновир;Умифеновир;None;578 ₽;https://366.ru/p/arbidol-kaps-100mg-20-30942/;https://media.366.ru/sys_master/product/h9d/h44/9898958422046.jpg
Снуп спрей назальный 0.05% 15 мл;ХемомонтКсилометазолин;Ксилометазолин;None;154 ₽;https://366.ru/p/snup-sprej-nazalnyj-0-05-15ml-31094/;https://media.366.ru/sys_master/product/hc4/hde/9616187555870.jpg
Колдрекс ХотРем порошок лимон и мед 5 шт;GlaxoSmith Kline Healthcare, ИспанияПарацетамол + Фенилэфрина гидрохлорид + Аскорбиновая кислота;Парацетамол + Фенилэфрина гидрохлорид + Аскорбиновая кислота;None;284 ₽;https://366.ru/p/koldreks-khotrem-limon-i-med-por-5-31220/;https://media.366.ru/sys_master/product/h3a/ha5/9425569153054.jpg
Коделак Бронхо таблетки 10 шт;Фармстандарт+, Россия;None;None;174 ₽;https://366.ru/p/kodelak-bronkho-tab-10-31253/;https://media.366.ru/sys_master/product/he1/h64/9489955422238.jpg
Бронхикум эликсир 130 г 100 мл;САНОФИ, ГерманияТимьяна обыкновенного травы экстракт;Тимьяна обыкновенного травы экстракт;None;471 ₽;https://366.ru/p/bronkhikum-tp-eliksir-130g-31449/;https://media.366.ru/sys_master/product/h6c/h6b/8816185835550.jpg
Фамвир таблетки 500 мг 3 шт;САНДОЗ, ИспанияФамцикловир;Фамцикловир;None;1 796 ₽;https://366.ru/p/famvir-tab-p-o-500mg-3-31618/;https://media.366.ru/sys_master/product/h8b/hf6/8818144477214.jpg
Стрепсилс таблетки для рассасывания ментол и эвкалипт 36 шт;РЕКИТТ БЕНКИЗЕР, ВеликобританияАмилметакрезол + Дихлорбензиловый спирт;Амилметакрезол + Дихлорбензиловый спирт;None;341 ₽;https://366.ru/p/strepsils-tab-d-rassas-36-ment-evkal-31899/;https://media.366.ru/sys_master/product/h2d/h93/9909574860830.jpg
Стрепсилс таблетки для рассасывания лимон, травы 24 шт;РЕКИТТ БЕНКИЗЕР, ВеликобританияАмилметакрезол + Дихлорбензиловый спирт;Амилметакрезол + Дихлорбензиловый спирт;None;231 ₽;https://366.ru/p/strepsils-tab-d-rassas-24-limon-32025/;https://media.366.ru/sys_master/product/hf4/hfa/9909576106014.jpg
Колдрекс ХотРем порошок лимон и мед 10 шт;GlaxoSmith Kline Healthcare, ИспанияПарацетамол + Фенилэфрина гидрохлорид + Аскорбиновая кислота;Парацетамол + Фенилэфрина гидрохлорид + Аскорбиновая кислота;None;444 ₽;https://366.ru/p/koldreks-khotrem-limon-i-med-por-10-32289/;https://media.366.ru/sys_master/product/h5e/haa/9425570431006.png
Граммидин Нео таблетки для рассасывания 18 шт;ВАЛЕНТА+, РоссияГрамицидин C + Цетилпиридиния хлорид;Грамицидин C + Цетилпиридиния хлорид;None;409 ₽;https://366.ru/p/grammidin-neo-tab-18-32477/;https://media.366.ru/sys_master/product/h5c/h1d/8870075039774.png
Граммидин Нео таблетки для рассасывания 18 шт;ВАЛЕНТА+, Россия;None;None;455 ₽;https://366.ru/p/grammidin-s-anestetikom-neo-tab-18-32476/;https://media.366.ru/sys_master/product/h2b/hd5/8870074581022.jpg
Арбидол таблетки 50 мг 10 шт;Фармстандарт+, РоссияУмифеновир;Умифеновир;None;204 ₽;https://366.ru/p/arbidol-tab-p-pl-ob-50mg-10-32530/;https://media.366.ru/sys_master/product/h75/h74/8820136116254.jpg
Цитовир-3 капсулы 12 шт;ЦИТОМЕД МБНПК, РоссияАльфа-глутамил-триптофан + Аскорбиновая кислота + Бендазол;Альфа-глутамил-триптофан + Аскорбиновая кислота + Бендазол;None;473 ₽;https://366.ru/p/citovir3-kaps-12-pachki-32698/;https://media.366.ru/sys_master/product/h29/h0a/8816215326750.jpg
Тантум Верде раствор 120 мл;АНДЖЕЛИНИ ФРАНЧЕСКО, ИталияБензидамин;Бензидамин;None;412 ₽;https://366.ru/p/tantum-verde-rr-120ml-32702/;https://media.366.ru/sys_master/product/h09/h86/9883947204638.jpg
Синекод сироп 1,5 мг/мл 100 мл;GlaxoSmith Kline Healthcare, ШвейцарияБутамират цитрат;Бутамират цитрат;None;334 ₽;https://366.ru/p/sinekod-sirop-1-5mg-ml-100ml-vanil-32722/;https://media.366.ru/sys_master/product/hf0/h73/9425571708958.png
Аскорил таблетки 10 шт;Glenmark Pharmaceuticals, ИндияБромгексин + Гвайфенезин + Сальбутамол;Бромгексин + Гвайфенезин + Сальбутамол;None;340 ₽;https://366.ru/p/askoril-tab-10-32811/;https://media.366.ru/sys_master/product/hf8/h27/8816220471326.jpg
Йокс аэрозоль 30 мл;ТЕВА, ЧехияАллантоин + Повидон-Йод;Аллантоин + Повидон-Йод;None;356 ₽;https://366.ru/p/joks-sprej-d-mest-prim-fl-30ml-32953/;https://media.366.ru/sys_master/product/h16/hec/8816224632862.jpg
Тантум Верде спрей 30 мл;АНДЖЕЛИНИ ФРАНЧЕСКО, ИталияБензидамин;Бензидамин;None;428 ₽;https://366.ru/p/tantum-verde-sprej-30ml-33018/;https://media.366.ru/sys_master/product/h33/h63/9883947761694.jpg
Йокс раствор наружный 50 мл;ТЕВА, ЧехияАллантоин + Повидон-Йод;Аллантоин + Повидон-Йод;None;354 ₽;https://366.ru/p/joks-rr-d-mest-prim-fl-50ml-33045/;https://media.366.ru/sys_master/product/h23/h95/8816226107422.jpg
Гексорал Табс таблетки для рассасывания 20 шт;Johnson & Johnson, Германия;None;None;306 ₽;https://366.ru/p/geksoral-tabs-tab-d-rassas-20-33440/;https://media.366.ru/sys_master/product/h86/h46/8825755893790.jpg
Аскорил таблетки 20 шт;Glenmark Pharmaceuticals, ИндияБромгексин + Гвайфенезин + Сальбутамол;Бромгексин + Гвайфенезин + Сальбутамол;None;500 ₽;https://366.ru/p/askoril-tab-20-33442/;https://media.366.ru/sys_master/product/h3e/h8d/8816236527646.jpg
Эвкабал Бальзам С эмульсия для ингаляций и наружного применения;ЭСПАРМА ГМБХ, ГерманияМасло эвкалипта + Масло хвои;Масло эвкалипта + Масло хвои;None;309 ₽;https://366.ru/p/evkabal-s-emulsija-d-ing-i-nar-prim-40ml-33507/;https://media.366.ru/sys_master/product/h9a/he4/8821377761310.jpg
