Название,Производитель,Содержание,Количество на складе,Цена,Ссылка,Ссылка на изображение
Кандид крем 1% 20 г,"Glenmark Pharmaceuticals, ИндияКлотримазол",Клотримазол,None,424 ₽,https://366.ru/p/kandid-krem-d-naruzh-prim-1-20g-4850/,https://media.366.ru/sys_master/product/hca/hc9/8816910237726.jpg
"Катеджель с лидокаином гель в шприце 12,5 г 1 шт","ФАРМАЦОЙТИШЕ ФАБРИК МОНТАВИТ ГЕЗ.М.Б.Х., АвстрияЛидокаин + Хлоргексидин",Лидокаин + Хлоргексидин,None,307 ₽,https://366.ru/p/katedzhel-s-lidokainom-gel-shpr-12-5g-1-4968/,https://media.366.ru/sys_master/product/h4b/had/8818351833118.jpg
"Катеджель с лидокаином гель для наружного применения 12,5 г 25 шт","ЭГИС, АвстрияЛидокаин + Хлоргексидин",Лидокаин + Хлоргексидин,None,3 490 ₽,https://366.ru/p/katedzhel-s-lidokainom-gel-shpr-12-5g25-4969/,https://media.366.ru/sys_master/product/h6a/h98/8818619514910.jpg
Клотримазол Акрихин мазь 1% 20 г,"АКРИХИН, РоссияКлотримазол",Клотримазол,None,159 ₽,https://366.ru/p/klotrimazolakrikhin-maz-d-nar-pr-1-20g-5120/,https://media.366.ru/sys_master/product/h58/he0/8817032396830.jpg
Контрактубекс гель 20 г,"Merz Pharma, ГерманияАллантоин + Гепарин натрия + Лука репчатого луковиц экстракт",Аллантоин + Гепарин натрия + Лука репчатого луковиц экстракт,None,799 ₽,https://366.ru/p/kontraktubeks-gel-d-naruzh-prim-20g-5279/,https://media.366.ru/sys_master/product/hc7/hf3/8818255953950.jpg
Куриозин гель 15 г,"Гедеон Рихтер, ВенгрияЦинка гиалуронат",Цинка гиалуронат,None,699 ₽,https://366.ru/p/kuriozin-gel-d-naruzh-prim-0-103-15g-5609/,https://media.366.ru/sys_master/product/h09/hea/8818118328350.jpg
Куриозин раствор наружный 10 мл,"Гедеон Рихтер, ВенгрияЦинка гиалуронат",Цинка гиалуронат,None,671 ₽,https://366.ru/p/kuriozin-rr-2-05mg-1ml-10ml-5610/,https://media.366.ru/sys_master/product/h92/h01/8817970675742.jpg
Ламизил дермгель гель 1% 15г,"GlaxoSmith Kline Healthcare, ШвейцарияТербинафин",Тербинафин,None,778 ₽,https://366.ru/p/lamizil-dermgel-d-naruzh-prim-1-15g-5689/,https://media.366.ru/sys_master/product/had/h32/8817172480030.jpg
Ламизил таблетки 250 мг 14 шт,"НОВАРТИС ФАРМА, ШвейцарияТербинафин",Тербинафин,None,2 423 ₽,https://366.ru/p/lamizil-tab-250mg-14-5694/,https://media.366.ru/sys_master/product/hfc/haf/8818262605854.jpg
Левомеколь мазь 40 г,"НИЖФАРМ, РоссияДиоксометилтетрагидропиримидин + Хлорамфеникол",Диоксометилтетрагидропиримидин + Хлорамфеникол,None,231 ₽,https://366.ru/p/levomekol-maz-d-naruzh-prim-40g-5731/,https://media.366.ru/sys_master/product/hc7/h23/10106822819870.png
Левосин мазь 40 г,"НИЖФАРМ, РоссияХлорамфеникол",Хлорамфеникол,None,88 ₽,https://366.ru/p/levosin-maz-d-naruzh-prim-40g-5773/,https://media.366.ru/sys_master/product/h93/h4d/8826597081118.jpg
Лидокаин Эгис аэрозоль 10% 50 мл/38 г,"ЭГИС, ВенгрияЛидокаин",Лидокаин,None,383 ₽,https://366.ru/p/lidokain-sprej-d-mest-prim-dozir-10-38g-5895/,https://media.366.ru/sys_master/product/haf/he1/9935833595934.jpg
Лоринден А мазь 15 г,"ВАЛЕАНТ, ПольшаСалициловая кислота + Флуметазон",Салициловая кислота + Флуметазон,None,622 ₽,https://366.ru/p/lorinden-a-maz-d-naruzh-prim-15g-6008/,https://media.366.ru/sys_master/product/hf2/h10/10036449804318.jpg
Лоринден C мазь 15 г,"ВАЛЕАНТ, ПольшаКлиохинол + Флуметазон",Клиохинол + Флуметазон,None,649 ₽,https://366.ru/p/lorinden-s-maz-d-naruzh-prim-15g-6009/,https://media.366.ru/sys_master/product/h02/ha1/10036450787358.jpg
Метилурацил мазь для местного применения 10% туба 25 г,"НИЖФАРМ, РоссияДиоксометилтетрагидропиримидин",Диоксометилтетрагидропиримидин,None,98 ₽,https://366.ru/p/metiluracilovaja-maz-mest-naruzh-10-25g-6290/,https://media.366.ru/sys_master/product/hde/h01/9616056549406.jpg
Метрогил гель 1% 30 г,"ЮНИК, ИндияМетронидазол",Метронидазол,None,315 ₽,https://366.ru/p/metrogil-gel-d-naruzh-prim-1-30g-6306/,https://media.366.ru/sys_master/product/hf2/h7b/8826784055326.jpg
Микозорал мазь 2% 15 г,"АКРИХИН, РоссияКетоконазол",Кетоконазол,None,385 ₽,https://366.ru/p/mikozoral-maz-d-naruzh-prim-2-15g-6357/,https://media.366.ru/sys_master/product/hf9/ha3/8818053611550.jpg
Микозон крем 2% 15 г,"АДЖИО ФАРМАСЬЮТИКАЛЗ, ИндияМиконазол",Миконазол,None,233 ₽,https://366.ru/p/mikozon-krem-d-naruzh-prim-2-15g-tuba-6356/,https://media.366.ru/sys_master/product/hab/h72/8817301356574.jpg
Микосист капсулы 150 мг 1 шт,"Гедеон Рихтер, ВенгрияФлуконазол",Флуконазол,None,330 ₽,https://366.ru/p/mikosist-kaps-150mg-1-6365/,https://media.366.ru/sys_master/product/hee/h98/8817302208542.jpg
Микосист капсулы 100 мг 28 шт,"Гедеон Рихтер, ВенгрияФлуконазол",Флуконазол,None,2 321 ₽,https://366.ru/p/mikosist-kaps-100mg-28-6364/,https://media.366.ru/sys_master/product/he1/h7a/8818421104670.jpg
Микосист капсулы 150 мг 2 шт,"Гедеон Рихтер, ВенгрияФлуконазол",Флуконазол,None,618 ₽,https://366.ru/p/mikosist-kaps-150mg-2-6366/,https://media.366.ru/sys_master/product/hca/h7c/8818284625950.jpg
Нафтадерм линимент 10% 35 г,"РЕТИНОИДЫ, РоссияНафталанская нефть",Нафталанская нефть,None,639 ₽,https://366.ru/p/naftaderm-linim-10-35g-6824/,https://media.366.ru/sys_master/product/h1a/h20/8818056298526.jpg
Низорал крем 2% 15 г,"Johnson & Johnson, БельгияКетоконазол",Кетоконазол,None,738 ₽,https://366.ru/p/nizoral-krem-d-naruzh-prim-2-15g-6907/,https://media.366.ru/sys_master/product/h46/h01/9804224987166.jpg
Олазоль аэрозоль 80 г,"АЛТАЙВИТАМИНЫ, РоссияБензокаин + Борная кислота + Облепихи масло + Хлорамфеникол",Бензокаин + Борная кислота + Облепихи масло + Хлорамфеникол,None,357 ₽,https://366.ru/p/olazol-aer-d-naruzh-prim-80g-7250/,https://media.366.ru/sys_master/product/hb2/hf4/8826846904350.jpg
Орунгал раствор для внутреннего применения 10 мг/мл 150 мл,"Johnson & Johnson, БельгияИтраконазол",Итраконазол,None,4 463 ₽,https://366.ru/p/orungal-rr-d-vnut-prim-10mg-ml-150ml-7311/,https://media.366.ru/sys_master/product/hb0/hac/8818497486878.jpg
Панавир гель 3 г,"ПАНАФАРМ, РоссияПолисахариды побегов Solanum tuberosum",Полисахариды побегов Solanum tuberosum,None,203 ₽,https://366.ru/p/panavir-gel-d-naruzh-i-mest-prim-3g-7445/,https://media.366.ru/sys_master/product/hbc/h79/8818149982238.jpg
"Пантенол спрей 4,63% 130 г","ВАЛЕАНТ, РоссияДекспантенол",Декспантенол,None,291 ₽,https://366.ru/p/pantenol-aer-4-63-130g-7473/,https://media.366.ru/sys_master/product/hdd/h7e/10056126267422.jpg
Радевит Актив мазь 35 г,"РЕТИНОИДЫ, РоссияКолекальциферол + Ретинола пальмитат + А-токоферола ацетат",Колекальциферол + Ретинола пальмитат + А-токоферола ацетат,None,489 ₽,https://366.ru/p/radevit-aktiv-maz-d-naruzh-prim-35g-8785/,https://media.366.ru/sys_master/product/hc4/h19/8817352245278.jpg
"Сангвиритрин раствор 0,2% 50 мл","ВИЛАР, РоссияСангвинарина гидросульфат + Хелеритрина гидросульфат",Сангвинарина гидросульфат + Хелеритрина гидросульфат,None,251 ₽,https://366.ru/p/sangviritrin-rr-0-2-50ml-9234/,https://media.366.ru/sys_master/product/h56/hbd/8818506661918.jpg
Синтомицин линимент 10% 25 г в тубе,"НИЖФАРМ, РоссияХлорамфеникол",Хлорамфеникол,None,140 ₽,https://366.ru/p/sintomicina-liniment-10-25g-9371/,https://media.366.ru/sys_master/product/hf6/h44/10057715712030.png
Скин-кап шампунь 150 мл,"ИНВАР, ИспанияПиритион цинка",Пиритион цинка,None,2 201 ₽,https://366.ru/p/skinkap-shamp-150ml-9426/,https://media.366.ru/sys_master/product/h54/he3/8817368498206.jpg
Скин-кап аэрозоль 70 г,"ИНВАР, ИспанияПиритион цинка",Пиритион цинка,None,4 744 ₽,https://366.ru/p/skinkap-aer-70g-9424/,https://media.366.ru/sys_master/product/hc2/h66/8817367515166.jpg
Стрептоцид растворимый линимент 5% 30 г в тубе,"НИЖФАРМ, РоссияСульфаниламид",Сульфаниламид,None,142 ₽,https://366.ru/p/streptocida-liniment-5-30g-9737/,https://media.366.ru/sys_master/product/h9d/hb8/10057716695070.png
Тербизил крем 1% 15 г,"Гедеон Рихтер, ВенгрияТербинафин",Тербинафин,None,417 ₽,https://366.ru/p/terbizil-krem-d-naruzh-prim-1-15g-10042/,https://media.366.ru/sys_master/product/h87/hca/8815842099230.jpg
Травокорт крем 15 г,"БАЙЕР, ИталияДифлукортолон + Изоконазол",Дифлукортолон + Изоконазол,None,1 062 ₽,https://366.ru/p/travokort-krem-d-naruzh-prim-15g-10291/,https://media.366.ru/sys_master/product/h94/h13/8819928858654.jpg
Трипсин лиофилизат ампулы 10 мг 10 шт,"САМСОН-МЕД, РоссияТрипсин",Трипсин,None,1 045 ₽,https://366.ru/p/tripsin-liof-10mg-10-10341/,https://media.366.ru/sys_master/product/hdb/h98/8839406845982.jpg
Флуконазол Штада НФ капсулы 150 мг 1 шт,"Hemofarm A.D., РоссияФлуконазол",Флуконазол,None,75 ₽,https://366.ru/p/flukonazolshtada-kaps-150mg-1-10757/,
Флюкостат капсулы 50 мг 7 шт,"Фармстандарт+, РоссияФлуконазол",Флуконазол,None,401 ₽,https://366.ru/p/fljukostat-kaps-50mg-7-10779/,https://media.366.ru/sys_master/product/h3d/h5d/8818172231710.jpg
"Флуцинар гель 0,025% 15 г","ВАЛЕАНТ, ПольшаФлуоцинолона ацетонид",Флуоцинолона ацетонид,None,404 ₽,https://366.ru/p/flucinar-gel-d-naruzh-prim-0-025-15g-10765/,https://media.366.ru/sys_master/product/h7f/hc5/10036399669278.jpg
"Флуцинар мазь 0,025% 15 г","ВАЛЕАНТ, ПольшаФлуоцинолона ацетонид",Флуоцинолона ацетонид,None,437 ₽,https://366.ru/p/flucinar-maz-d-naruzh-prim-0-025-15g-10767/,https://media.366.ru/sys_master/product/h92/h6c/10036400652318.jpg
Фторокорт мазь для наружного применения 15 г,"Гедеон Рихтер, ВенгрияТриамцинолон",Триамцинолон,None,411 ₽,https://366.ru/p/ftorokort-maz-d-naruzh-prim-0-1-15g-10845/,https://media.366.ru/sys_master/product/h97/h8d/8825317163038.jpg
Фукорцин раствор наружный 10мл,"ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияАцетон + Борная кислота + Рацементол",Ацетон + Борная кислота + Рацементол,None,37 ₽,https://366.ru/p/fukorcin-rr-d-naruzh-prim-10ml-10847/,https://media.366.ru/sys_master/product/h89/hd0/8820033683486.jpg
Фунготербин крем для наружного применения 1% 15 г в тубе,"НИЖФАРМ, РоссияТербинафин",Тербинафин,None,446 ₽,https://366.ru/p/fungoterbin-krem-d-naruzh-prim-1-15g-10855/,https://media.366.ru/sys_master/product/h34/h84/10057605349406.png
Фуцидин мазь 2% 15 г,"ЛЕО ФАРМА, ИрландияФузидовая кислота",Фузидовая кислота,None,637 ₽,https://366.ru/p/fucidin-maz-d-naruzh-prim-2-15g-10898/,https://media.366.ru/sys_master/product/h04/hc6/8817389535262.jpg
Химотрипсин лиофилизат 10 мг флакон 5 мл 10 шт,"САМСОН-МЕД, РоссияХимотрипсин",Химотрипсин,None,1 111 ₽,https://366.ru/p/khimotripsin-liof-10mg-fl-5ml-10-10943/,https://media.366.ru/sys_master/product/h85/haf/8825317916702.jpg
Химопсин лиофилизат 50 мг 10 шт,"САМСОН-МЕД, РоссияТрипсин + Химотрипсин",Трипсин + Химотрипсин,None,1 516 ₽,https://366.ru/p/khimopsin-liof-50mg-10-10941/,https://media.366.ru/sys_master/product/h63/h1a/8818467667998.jpg
"Целестодерм-В крем 0,1% 15 г","БАЙЕР, БельгияБетаметазон",Бетаметазон,None,265 ₽,https://366.ru/p/celestodermv-krem-d-naruzh-prim-0-1-15g-11006/,https://media.366.ru/sys_master/product/h94/he4/9175744184350.png
Целестодерм-В с гарамицином крем 15 г,"БАЙЕР, БельгияБетаметазон + Гентамицин",Бетаметазон + Гентамицин,None,577 ₽,https://366.ru/p/celestodermv-krem-d-nar-pr-s-garamic15g-11008/,https://media.366.ru/sys_master/product/h85/h4a/9175745888286.png
Целестодерм В крем с гарамицином 30 г,"БАЙЕР, БельгияБетаметазон + Гентамицин",Бетаметазон + Гентамицин,None,690 ₽,https://366.ru/p/celestodermv-krem-d-nar-pr-s-garamic30g-11009/,https://media.366.ru/sys_master/product/hc8/hf2/9175746871326.png
Целестодерм-В крем 30 г,"БАЙЕР, БельгияБетаметазон",Бетаметазон,None,357 ₽,https://366.ru/p/celestodermv-krem-d-naruzh-prim-0-1-30g-11007/,https://media.366.ru/sys_master/product/he5/hb7/9175744905246.png
Целестодерм-В мазь 15 г,"БАЙЕР, БельгияБетаметазон",Бетаметазон,None,259 ₽,https://366.ru/p/celestodermv-maz-d-naruzh-prim-0-1-15g-11010/,https://media.366.ru/sys_master/product/h6d/h48/9175747854366.png
Целестодерм-В с гарамицином мазь 15 г,"БАЙЕР, БельгияБетаметазон + Гентамицин",Бетаметазон + Гентамицин,None,601 ₽,https://366.ru/p/celestodermv-maz-s-garamic-15g-11012/,https://media.366.ru/sys_master/product/h55/h46/9175749820446.png
Целестодерм-В мазь 30 г,"БАЙЕР, БельгияБетаметазон",Бетаметазон,None,353 ₽,https://366.ru/p/celestodermv-maz-d-naruzh-prim-0-1-30g-11011/,https://media.366.ru/sys_master/product/h41/h1a/9175748837406.png
Целестодерм-В мазь с гарамицином 30 г,"БАЙЕР, БельгияБетаметазон + Гентамицин",Бетаметазон + Гентамицин,None,699 ₽,https://366.ru/p/celestodermv-maz-s-garamic-30g-11013/,https://media.366.ru/sys_master/product/h80/h09/9175750803486.png
Алтайвитамины Шиповника масло 50 мл,"АЛТАЙВИТАМИНЫ, РоссияШиповника семян масло",Шиповника семян масло,None,419 ₽,https://366.ru/p/shipovnika-maslo-50ml-11491/,https://media.366.ru/sys_master/product/h05/hc2/8818309169182.jpg
Экзифин крем 1% 10г,"ДР.РЕДДИС, ИндияТербинафин",Тербинафин,None,323 ₽,https://366.ru/p/ekzifin-krem-d-naruzh-prim-1-10g-11712/,https://media.366.ru/sys_master/product/h26/h19/9447423049758.png
Экзифин таблетки 250 мг 16 шт,"ДР.РЕДДИС, ИндияТербинафин",Тербинафин,None,1 024 ₽,https://366.ru/p/ekzifin-tab-250mg-16-11713/,https://media.366.ru/sys_master/product/hc8/ha2/9527503814686.png
Экодакс крем 1% 10 г,"Johnson & Johnson, ИндияЭконазол",Эконазол,None,291 ₽,https://366.ru/p/ekodaks-krem-d-naruzh-prim-1-10g-11716/,https://media.366.ru/sys_master/product/h30/hd0/9804226691102.jpg
Эмла крем 5г N5,АСПЕН ФАРМАЛидокаин,Лидокаин,None,1 843 ₽,https://366.ru/p/emla-krem-d-mest-i-naruzh-prim-5-5g-5-11746/,https://media.366.ru/sys_master/product/hef/h2f/9897888645150.jpg
Элидел крем 1% 15 г,"МЕДА ФАРМА, ГерманияПимекролимус",Пимекролимус,None,999 ₽,https://366.ru/p/elidel-krem-d-naruzh-prim-1-15g-11737/,https://media.366.ru/sys_master/product/hbb/h73/9783693901854.jpg
Эритромицин мазь глазная 10000Е 10 г,"ТАТХИМФАРМПРЕПАРАТЫ, РоссияЭритромицин",Эритромицин,None,123 ₽,https://366.ru/p/eritromicin-maz-gl-10000ed-g-10g-11851/,https://media.366.ru/sys_master/product/ha4/h74/8817399693342.jpg
Кандид раствор флакон-капельница 1% 15 мл,"Glenmark Pharmaceuticals, ИндияКлотримазол",Клотримазол,None,486 ₽,https://366.ru/p/kandid-rr-d-polosti-rta-1-15ml-12079/,https://media.366.ru/sys_master/product/h0e/he2/8815907962910.jpg
Линкомицин-Акос мазь 2% 15 г,РоссияЛинкомицин,Линкомицин,None,129 ₽,https://366.ru/p/linkomicinakos-maz-d-naruzh-prim-2-15g-12543/,https://media.366.ru/sys_master/product/h87/hc8/8818714083358.jpg
Розамет крем для наружного применения 25 г,"ЯДРАН, ХорватияМетронидазол",Метронидазол,None,331 ₽,https://366.ru/p/rozamet-krem-d-naruzh-prim-1-25g-12975/,https://media.366.ru/sys_master/product/h12/h2e/9024752386078.jpg
Стрептоцид белый порошок для наружного применения 2 г,"ТУЛЬСКАЯ ФАРМ ФАБРИКА, РоссияСульфаниламид",Сульфаниламид,None,33 ₽,https://366.ru/p/streptocid-por-2g-13444/,https://media.366.ru/sys_master/product/ha4/h14/8820906295326.jpg
Контрактубекс гель 50 г,"Merz Pharma, ГерманияАллантоин + Гепарин натрия + Лука репчатого луковиц экстракт",Аллантоин + Гепарин натрия + Лука репчатого луковиц экстракт,None,1 285 ₽,https://366.ru/p/kontraktubeks-gel-d-naruzh-prim-50g-13630/,https://media.366.ru/sys_master/product/h83/ha2/8817415028766.jpg
Ирунин капсулы 100 мг 6 шт,"ВЕРОФАРМ, РоссияИтраконазол",Итраконазол,None,599 ₽,https://366.ru/p/irunin-kaps-100mg-6-14296/,https://media.366.ru/sys_master/product/h92/hd4/8817420992542.jpg
Ирунин капсулы 100 мг 14 шт,"ВЕРОФАРМ, РоссияИтраконазол",Итраконазол,None,1 109 ₽,https://366.ru/p/irunin-kaps-100mg-14-14295/,https://media.366.ru/sys_master/product/hc3/h69/8815930638366.jpg
Акридерм СК мазь 15 г,"АКРИХИН, РоссияБетаметазон + Салициловая кислота",Бетаметазон + Салициловая кислота,None,381 ₽,https://366.ru/p/akriderm-sk-maz-d-naruzh-prim-15g-14392/,https://media.366.ru/sys_master/product/h62/h60/9648427630622.jpg
Дермовейт крем 25 г,"GlaxoSmith Kline Healthcare, ПольшаКлобетазол",Клобетазол,None,678 ₽,https://366.ru/p/dermovejt-krem-d-naruzh-prim-0-05-25g-14720/,https://media.366.ru/sys_master/product/h84/h81/9246044389406.jpg
Дермовейт мазь 25 г,"GlaxoSmith Kline Healthcare, ПольшаКлобетазол",Клобетазол,None,697 ₽,https://366.ru/p/dermovejt-maz-d-naruzh-prim-0-05-25g-14721/,https://media.366.ru/sys_master/product/hdb/ha5/9246043668510.jpg
Афлодерм мазь 40 г,"Белупо Лтд., ХорватияАлклометазон",Алклометазон,None,707 ₽,https://366.ru/p/afloderm-maz-d-naruzh-prim-0-05-40g-15880/,https://media.366.ru/sys_master/product/hb7/he1/8817434722334.jpg
Герпферон мазь 5 г,"ФИРН М, РоссияИнтерферон альфа-2b",Интерферон альфа-2b,None,281 ₽,https://366.ru/p/gerpferon-maz-d-mestnogo-prim-5g-16162/,https://media.366.ru/sys_master/product/h32/hce/8825422872606.jpg
Карипазим лиофилизат для приготовления раствора для наружного применения 350 ПЕ флакон 10 шт,"МЕДФЛОРИНА, ГрузияПапайи млечный сок",Папайи млечный сок,None,1 250 ₽,https://366.ru/p/karipazim-por-liof-d-in-350-pe-10-16287/,https://media.366.ru/sys_master/product/hb6/h4d/8846626160670.jpg
"Латикорт мазь 0,1% 15 г","ВАЛЕАНТ, ПольшаГидрокортизон",Гидрокортизон,None,162 ₽,https://366.ru/p/latikort-maz-d-naruzh-prim-0-1-15g-16527/,https://media.366.ru/sys_master/product/h8f/hb5/8825423986718.jpg
Лидокаин аэрозоль 10% 50 мл/38 г,"Фармстандарт+, РоссияЛидокаин",Лидокаин,None,309 ₽,https://366.ru/p/lidokain-sprej-d-mest-prim-dozir-10-38g-16667/,https://media.366.ru/sys_master/product/h34/h0b/8825424969758.jpg
Залаин крем 2% 20 г,"ЭГИС, ВенгрияСертаконазол",Сертаконазол,None,695 ₽,https://366.ru/p/zalain-krem-d-naruzh-prim-2-20g-17373/,https://media.366.ru/sys_master/product/h73/h24/9935788048414.jpg
Нистатиновая мазь 100000 ед/1 г 30 г,"БИОТЭК, РоссияНистатин",Нистатин,None,138 ₽,https://366.ru/p/nistatin-maz-d-naruzh-pr-100000ed-1g-30g-18480/,https://media.366.ru/sys_master/product/h33/hcb/8815983001630.jpg
Эритромицин мазь 15 г,"БИОТЭК, РоссияЭритромицин",Эритромицин,None,139 ₽,https://366.ru/p/eritromicinovaja-maz-10000ed-g-15g-18528/,https://media.366.ru/sys_master/product/hc3/hbd/8818480742430.jpg
Ламизил крем 1% 30 г,"GlaxoSmith Kline Healthcare, ШвейцарияТербинафина гидрохлорид",Тербинафина гидрохлорид,None,1 184 ₽,https://366.ru/p/lamizil-krem-d-naruzh-prim-1-30g-19476/,https://media.366.ru/sys_master/product/h29/hf5/9425543987230.jpg
Акридерм Гента крем 30 г,"АКРИХИН, РоссияБетаметазон + Гентамицин",Бетаметазон + Гентамицин,None,482 ₽,https://366.ru/p/akriderm-genta-krem-d-naruzh-prim-30g-19707/,https://media.366.ru/sys_master/product/h3e/h40/9648424878110.jpg
Акридерм Гента крем 15 г,"АКРИХИН, РоссияБетаметазон + Гентамицин",Бетаметазон + Гентамицин,None,340 ₽,https://366.ru/p/akriderm-genta-krem-d-naruzh-prim-15g-19706/,https://media.366.ru/sys_master/product/hd6/h3e/8818547720222.jpg
Микосептин мазь 30 г,"САНОФИ, ЧехияУндециленовая кислота + Ундециленат цинка",Ундециленовая кислота + Ундециленат цинка,None,540 ₽,https://366.ru/p/mikoseptin-maz-d-naruzh-prim-30g-19983/,https://media.366.ru/sys_master/product/h9d/hf5/8815998205982.jpg
Бетадин раствор для местного и наружного применения 10% 1 л,"ЭГИС, ВенгрияПовидон-йод",Повидон-йод,None,948 ₽,https://366.ru/p/betadin-rr-d-mest-i-naruzh-prim-10-1l-20012/,https://media.366.ru/sys_master/product/h56/hd1/9935790669854.jpg
Аргосульфан крем 15 г,"ВАЛЕАНТ, ПольшаСульфатиазол серебра",Сульфатиазол серебра,None,473 ₽,https://366.ru/p/argosulfan-krem-d-naruzh-prim-2-15g-20582/,https://media.366.ru/sys_master/product/he9/h92/10036416643102.jpg
Кето плюс шампунь 60 мл,"Glenmark Pharmaceuticals, ИндияКетоконазол + Пиритион цинк",Кетоконазол + Пиритион цинк,None,785 ₽,https://366.ru/p/keto-pljus-shamp-60ml-21626/,https://media.366.ru/sys_master/product/hb8/h27/9053914660894.png
Фуцидин крем 2% 15г,"ЛЕО ФАРМА, ИрландияФузидовая кислота",Фузидовая кислота,None,663 ₽,https://366.ru/p/fucidin-krem-d-naruzh-prim-2-15g-21646/,https://media.366.ru/sys_master/product/h4a/h5d/8821438873630.jpg
Роаккутан капсулы 20 мг 30 шт,"ХОФФМАНН-ЛЯ РОШ, ГерманияИзотретиноин",Изотретиноин,None,3 392 ₽,https://366.ru/p/roakkutan-kaps-20mg-30-21763/,https://media.366.ru/sys_master/product/hcb/hb2/8816011706398.jpg
Версатис пластырь 5 шт,"НИЖФАРМ, ГерманияЛидокаин",Лидокаин,None,844 ₽,https://366.ru/p/versatis-plastyr-1sashe-5-tst-5-21991/,https://media.366.ru/sys_master/product/hf9/hb1/10057616883742.png
"Адвантан крем 0,1% 15 г","БАЙЕР, ИталияМетилпреднизолона ацепонат",Метилпреднизолона ацепонат,None,759 ₽,https://366.ru/p/advantan-krem-d-naruzh-prim-0-1-15g-22164/,https://media.366.ru/sys_master/product/hbc/h97/9175760044062.png
Банеоцин мазь 20 г,"САНДОЗ, АвстрияБацитрацин + Неомицин",Бацитрацин + Неомицин,None,548 ₽,https://366.ru/p/baneocin-maz-d-naruzh-prim-20g-22163/,https://media.366.ru/sys_master/product/hc4/h33/8825489293342.jpg
"Адвантан мазь 0,1% 15 г","БАЙЕР, ИталияМетилпреднизолона ацепонат",Метилпреднизолона ацепонат,None,734 ₽,https://366.ru/p/advantan-maz-d-naruzh-prim-0-1-15g-22165/,https://media.366.ru/sys_master/product/h0d/h35/9175761027102.png
Микомакс капсулы 150 мг 3 шт,"САНОФИ, ЧехияФлуконазол",Флуконазол,None,592 ₽,https://366.ru/p/mikomaks-kaps-150mg-3-22366/,https://media.366.ru/sys_master/product/h49/hd3/8825491259422.jpg
Экзодерил раствор 10 мл,"САНДОЗ, АвстрияНафтифин",Нафтифин,None,729 ₽,https://366.ru/p/ekzoderil-rr-1-10ml-22457/,https://media.366.ru/sys_master/product/h9d/h8f/10025702227998.jpg
Банеоцин порошок 10 г,"САНДОЗ, АвстрияБацитрацин + Неомицин",Бацитрацин + Неомицин,None,559 ₽,https://366.ru/p/baneocin-por-250me-g-5000me-g-10g-22864/,https://media.366.ru/sys_master/product/h6c/hb1/8818143100958.jpg
Роаккутан капсулы 10 мг 30 шт,"ХОФФМАНН-ЛЯ РОШ, ГерманияИзотретиноин",Изотретиноин,None,1 935 ₽,https://366.ru/p/roakkutan-kaps-10mg-30-23189/,https://media.366.ru/sys_master/product/h5a/h20/8816039657502.jpg
Пантенол-Д мазь 5% 25г,"ЭГИС, ХорватияДекспантенол",Декспантенол,None,330 ₽,https://366.ru/p/dpantenol-maz-d-naruzh-prim-5-25g-23232/,https://media.366.ru/sys_master/product/he0/h2d/9935796895774.jpg
Пантодерм мазь 5 % 30 г,"АКРИХИН, РоссияДекспантенол",Декспантенол,None,394 ₽,https://366.ru/p/pantoderm-maz-d-naruzh-prim-5-30g-23304/,https://media.366.ru/sys_master/product/h36/h3a/9648423043102.jpg
Низорал шампунь 2% 60 мл,"Johnson & Johnson, БельгияКетоконазол",Кетоконазол,None,819 ₽,https://366.ru/p/nizoral-shamp-2-60ml-23352/,https://media.366.ru/sys_master/product/hda/hab/10106770325534.png
Орунгал капсулы 100 мг 14 шт,"Johnson & Johnson, ИталияИтраконазол",Итраконазол,None,3 389 ₽,https://366.ru/p/orungal-kaps-100mg-14-23396/,https://media.366.ru/sys_master/product/h44/he1/8816045162526.jpg
Д-пантенол Новатенол крем 5% 25 г,"ЭГИС, ХорватияДекспантенол",Декспантенол,None,333 ₽,https://366.ru/p/dpantenol-krem-d-naruzh-prim-5-25g-23382/,https://media.366.ru/sys_master/product/h01/h4c/9935797616670.jpg
"Адвантан мазь 0,1% 50 г","БАЙЕР, ИталияМетилпреднизолона ацепонат",Метилпреднизолона ацепонат,None,1 526 ₽,https://366.ru/p/advantan-maz-d-naruzh-prim-0-1-50g-23623/,https://media.366.ru/sys_master/product/hf6/hfe/9175768825886.png
Ламизил крем 1% 15 г,"GlaxoSmith Kline Healthcare, ШвейцарияТербинафина гидрохлорид",Тербинафина гидрохлорид,None,731 ₽,https://366.ru/p/lamizil-krem-d-naruzh-prim-1-15g-23681/,https://media.366.ru/sys_master/product/h5a/hdf/9425556504606.jpg
Экзодерил крем 1% 15 г,"САНДОЗ, АвстрияНафтифин",Нафтифин,None,633 ₽,https://366.ru/p/ekzoderil-krem-d-naruzh-prim-1-15g-23998/,https://media.366.ru/sys_master/product/h58/hce/10025701736478.jpg
Белогент мазь 15 г,"Белупо Лтд., ХорватияБетаметазон + Гентамицин",Бетаметазон + Гентамицин,None,347 ₽,https://366.ru/p/belogent-maz-d-naruzh-prim-15g-24057/,https://media.366.ru/sys_master/product/hd0/h0d/8816060629022.jpg
