Название,Производитель,Содержание,Количество на складе,Цена,Ссылка,Ссылка на изображение
Унитекс Олиосептил ингалер-15 капсулы для ингаляций,"Корпорация логистики и торговли, Франция",None,None,1 891 ₽,https://366.ru/p/uniteks-olioseptil-ingaler15-kaps-d-ing-207060/,https://media.366.ru/sys_master/product/hc4/h70/9429253619742.jpg
Ипратерол-аэронатив аэрозоль 20мкг/доза + 50мкг/доза 200доз,"НАТИВА, РоссияИпратропия бромид + Фенотерол",Ипратропия бромид + Фенотерол,None,435 ₽,https://366.ru/p/mjusli-na-fruktoze-30g-tropicheskij-27876/,https://media.366.ru/sys_master/product/h78/hb6/8818730369054.jpg
Монтелар таблетки 10 мг 14 шт,"САНДОЗ, ТурцияМонтелукаст",Монтелукаст,None,757 ₽,https://366.ru/p/montelar-tab-p-pl-ob-10mg-14-41897/,https://media.366.ru/sys_master/product/h0e/he7/8818568593438.jpg
"Дуоресп Спиромакс 160 мкг + 4,5 мкг 120 доз 3 шт","ТЕВА, Ирландия",None,None,5 241 ₽,https://366.ru/p/duoresp-spiromaks-160mkg-4-5mkg120doz-3-209415/,https://media.366.ru/sys_master/product/hba/hbe/9720200658974.jpg
Монтелар таблетки жевательные 4 мг 14 шт,"САНДОЗ, ТурцияМонтелукаст",Монтелукаст,None,704 ₽,https://366.ru/p/montelar-tab-zhevat-4mg-14-41892/,https://media.366.ru/sys_master/product/haa/hff/8818568364062.jpg
Ингасалин форте раствор для ингаляций гипертонический стерильный 7% ампулы 5 мл 30 шт,"ГРОТЕКС, Россия",None,None,3 622 ₽,https://366.ru/p/ingasalin-forte-rr-d-ing-gip-7-5ml-30-210014/,https://media.366.ru/sys_master/product/h10/h61/10035077939230.jpg
"Буденит Стери-Неб суспензия 0,25мг/мл 2мл N60","ТЕВА, ВеликобританияБудесонид",Будесонид,None,1 630 ₽,https://366.ru/p/budenit-sterineb-susp-0-25mg-ml-2ml60-39840/,https://media.366.ru/sys_master/product/hcc/h9b/8818559189022.jpg
Монтелар таблетки покрытые оболочкой 10мг N28,"САНДОЗ, ТурцияМонтелукаст",Монтелукаст,None,1 113 ₽,https://366.ru/p/montelar-tab-p-pl-ob-10mg-28-41898/,https://media.366.ru/sys_master/product/hba/hdd/8818300682270.jpg
Экталуст таблетки жевательные 5мг N14,"КАНОНФАРМА ПРОДАКШН, РоссияМонтелукаст",Монтелукаст,None,663 ₽,https://366.ru/p/ektalust-tab-zhev-5mg-14-62512/,https://media.366.ru/sys_master/product/h1d/hec/8818731515934.jpg
Амонтис спелунка раствор для ингаляции гипертонический стерильный 5 мл № 10,"ООО Ингал, РоссияНатрия хлорид + Натрия гиалуронат",Натрия хлорид + Натрия гиалуронат,None,1 257 ₽,https://366.ru/p/amontis-spelunka-rr-d-i-gip-str-5ml-10-207069/,https://media.366.ru/sys_master/product/hd2/hae/9429262565406.jpg
"Буденит Стери-Неб суспензия 0,5мг/мл 2мл N20","ТЕВА, ВеликобританияБудесонид",Будесонид,None,1 021 ₽,https://366.ru/p/budenit-sterineb-susp-0-5mg-ml-2ml20-35196/,https://media.366.ru/sys_master/product/h8d/h28/9717914206238.jpg
"Симбикорт Рапихалер 80 мкг/4,5 мкг 120 доз","AstraZeneca, ФранцияБудесонид микронизированный + Формотерола фумарата дигидрат микронизированный",Будесонид микронизированный + Формотерола фумарата дигидрат микронизированный,None,2 706 ₽,https://366.ru/p/simbikort-rapikhaler-80mkg-4-5mkg-120doz-207415/,https://media.366.ru/sys_master/product/h23/h4f/9457237753886.jpg
Форадил капсулыс порошок для ингаляций 12мкг/доза N30,"САНДОЗ, ШвейцарияФормотерол",Формотерол,None,619 ₽,https://366.ru/p/foradil-kaps-s-poroshkom-12mkg-30-1ingal-23161/,https://media.366.ru/sys_master/product/ha4/hcd/8821413380126.jpg
ТРЕЛЕДЖИ ЭЛЛИПТА ПОР.Д/ИНГАЛ.ДОЗ. 22МКГ+55МКГ+92МК,,None,None,4 389 ₽,https://366.ru/p/treledzhi-ellipta-por-d-ingal-doz-22mkg-55mkg-92mk-300501/,https://media.366.ru/sys_master/product/h85/h00/10062903738398.jpg
Монтлезир таблетки 5 мг + 10 мг 10 шт,"Glenmark Pharmaceuticals, Индия",None,None,564 ₽,https://366.ru/p/montlezir-tabl-p-o-5mg-10mg-10-209048/,https://media.366.ru/sys_master/product/heb/hed/9641071411230.jpg
Сальбутамол-Фармстандарт ВЧ аэрозоль 100 мкг/доза 200 доз,"Фармстандарт+, РоссияСальбутамол",Сальбутамол,None,137 ₽,https://366.ru/p/salbutamol-vch-aeroz-100mkg-doza-200doz-300310/,https://media.366.ru/sys_master/product/hc9/h76/10062816051230.jpg
