Название,Производитель,Содержание,Количество на складе,Цена,Ссылка,Ссылка на изображение 
"Лозап плюс таблетки 50 мг + 12,5 мг 90 шт","САНОФИ, ЧехияЛозартан + Гидрохлоротиазид",Лозартан + Гидрохлоротиазид,None,1 056 ₽,https://366.ru/p/lozap-pljus-tab-p-pl-ob-50mg-12-5mg-90-31297/,https://media.366.ru/sys_master/product/hc3/he9/8817590042654.jpg
Пропанорм таблетки покрытые пленочной оболочкой 300мг N50,"ПРОМЕД, ЧехияПропафенон",Пропафенон,None,609 ₽,https://366.ru/p/propanorm-tab-p-o-300mg-50-31363/,https://media.366.ru/sys_master/product/ha4/h82/8821244657694.jpg
Кадуэт таблетки 5 мг+ 10 мг 30 шт,"Пфайзер+, ГерманияАмлодипин + Аторвастатин",Амлодипин + Аторвастатин,None,1 503 ₽,https://366.ru/p/kaduet-tab-p-pl-ob-5mg-10mg-30-31470/,https://media.366.ru/sys_master/product/h67/h13/8821142224926.jpg
Кадуэт таблетки покрытые оболочкой 10мг+10мг N30,"Пфайзер+, ГерманияАмлодипин + Аторвастатин",Амлодипин + Аторвастатин,None,1 824 ₽,https://366.ru/p/kaduet-tab-p-pl-ob-10mg-10mg-30-31469/,https://media.366.ru/sys_master/product/he9/h2e/8820720795678.jpg
Леркамен 20 таблетки 20 мг 28 шт,"Berlin-Chemie, ГерманияЛерканидипин",Лерканидипин,None,849 ₽,https://366.ru/p/lerkamen-20-tab-p-pl-ob-20mg-28-31500/,https://media.366.ru/sys_master/product/h84/h6d/8816187801630.jpg
Бидоп таблетки 10 мг 56 шт,"Гедеон Рихтер, ИрландияБисопролол",Бисопролол,None,448 ₽,https://366.ru/p/bidop-tab-10mg-56-31543/,https://media.366.ru/sys_master/product/he7/h5f/8820900593694.jpg
Бидоп таблетки 5мг N56..,"Гедеон Рихтер, РоссияБисопролол",Бисопролол,None,296 ₽,https://366.ru/p/bidop-tab-5mg-56-31540/,https://media.366.ru/sys_master/product/hf6/ha4/8820891746334.jpg
Коринфар таблетки покрытые оболочкой 10мг N50,"ТЕВА, ХорватияНифедипин",Нифедипин,None,75 ₽,https://366.ru/p/korinfar-tab-prolong-dja-pl-ob-10mg-50-31726/,https://media.366.ru/sys_master/product/ha7/h6d/8818765463582.jpg
Коринфар Ретард пролонг таблетки 20 мг 30 шт,"ТЕВА, ХорватияНифедипин",Нифедипин,None,117 ₽,https://366.ru/p/korinfar-retard-tb-prol-p-pl-ob-20mg30-31725/,https://media.366.ru/sys_master/product/h7a/h26/8818199527454.jpg
Коринфар таблетки 10 мг 100 шт,"ТЕВА, ХорватияНифедипин",Нифедипин,None,143 ₽,https://366.ru/p/korinfar-tab-prolong-pl-ob-10mg-100-31796/,https://media.366.ru/sys_master/product/h67/h9a/8818765234206.jpg
"Эналаприл 0,01 г таблетки 20 шт","НИЖФАРМ, РоссияЭналаприл",Эналаприл,None,72 ₽,https://366.ru/p/enalapril-tab-10mg-20-31828/,https://media.366.ru/sys_master/product/hb8/hd7/8816195764254.jpg
Верошпилактон-OBL таблетки 25мг N20,"ОБОЛЕНСКОЕ ФП, РоссияСпиронолактон",Спиронолактон,None,77 ₽,https://366.ru/p/veroshpilakton-tab-25mg-20-32175/,https://media.366.ru/sys_master/product/hda/hde/8821036613662.jpg
"Фрагмин раствор для внутривенного и подкожного введения 2500 МЕ шприцы 0,2 мл 10 шт","Пфайзер+, ГерманияДалтепарин натрия",Далтепарин натрия,None,2 878 ₽,https://366.ru/p/fragmin-rr-v-v-p-k-2500me-0-2ml10shpric-32388/,https://media.366.ru/sys_master/product/hae/hd8/8818544050206.jpg
Эгитромб таблетки 75 мг 28 шт,"ЭГИС, ВенгрияКлопидогрел",Клопидогрел,None,969 ₽,https://366.ru/p/egitromb-tab-p-pl-ob-75mg-28-32425/,https://media.366.ru/sys_master/product/h87/h26/9935814262814.jpg
Триампур композитум таблетки 50 шт,"ТЕВА, ХорватияГидрохлоротиазид + Триамтерен",Гидрохлоротиазид + Триамтерен,None,458 ₽,https://366.ru/p/triampur-kompozitum-tab-50-32469/,https://media.366.ru/sys_master/product/hb0/h60/8816205529118.jpg
Тромблесс гель для наружного применения 1000 ед/г 50 г в тубе,"НИЖФАРМ, РоссияГепарин натрия",Гепарин натрия,None,666 ₽,https://366.ru/p/trombless-gel-d-naruzh-prim-1000me-g-50g-32511/,https://media.366.ru/sys_master/product/h8e/h34/10057640280094.png
Ирузид таблетки 20 мг + 25 мг 30 шт,"Белупо Лтд., ХорватияГидрохлоротиазид + Лизиноприл",Гидрохлоротиазид + Лизиноприл,None,659 ₽,https://366.ru/p/iruzid-tab-20mg-25mg-30-32550/,https://media.366.ru/sys_master/product/h2b/ha8/8816208838686.jpg
Коринфар Ретард таблетки 20 мг 50 шт,"ТЕВА, ХорватияНифедипин",Нифедипин,None,165 ₽,https://366.ru/p/korinfar-retard-tb-prol-p-pl-ob-20mg50-32699/,https://media.366.ru/sys_master/product/ha2/h24/8818201821214.jpg
Коронал таблетки 10 мг 60 шт,"САНОФИ, СловакияБисопролол",Бисопролол,None,345 ₽,https://366.ru/p/koronal-tab-p-pl-ob-10mg-60-32881/,https://media.366.ru/sys_master/product/h37/h89/8816222306334.jpg
Энзикс Дуо Форте таблетки 20 мг/ 2.5 мг 45 шт,"Hemofarm A.D., РоссияИндапамид + Эналаприл",Индапамид + Эналаприл,None,549 ₽,https://366.ru/p/enziks-duo-forte-tab-p-o-20-2-5mg30-15-32851/,https://media.366.ru/sys_master/product/hb9/h5b/10057643229214.png
Коронал таблетки 5 мг 60 шт,"САНОФИ, СловакияБисопролол",Бисопролол,None,330 ₽,https://366.ru/p/koronal-tab-p-pl-ob-5mg-60-32880/,https://media.366.ru/sys_master/product/h87/hc7/8816221945886.jpg
Лопирел таблетки 75 мг 28 шт,"АКТАВИС, МальтаКлопидогрел",Клопидогрел,None,764 ₽,https://366.ru/p/lopirel-tab-p-pl-ob-75mg-28-32970/,https://media.366.ru/sys_master/product/hc9/h6f/8825715032094.jpg
Диован таблетки 80 мг 28 шт,"НОВАРТИС ФАРМА, ИспанияВалсартан",Валсартан,None,2 157 ₽,https://366.ru/p/diovan-tab-p-o-80mg-28-33329/,https://media.366.ru/sys_master/product/h8b/h5d/8816231874590.jpg
Цитохром-С лиофилизат для раствора 10 мг 5 мл 5 шт,"САМСОН-МЕД, РоссияЦитохром C",Цитохром C,None,1 921 ₽,https://366.ru/p/citokhroms-liof-v-v-v-m-10mg-5ml-5-33415/,https://media.366.ru/sys_master/product/h50/h5a/8818546802718.jpg
Диован таблетки 160 мг 28 шт,"НОВАРТИС ФАРМА, ИспанияВалсартан",Валсартан,None,2 412 ₽,https://366.ru/p/diovan-tab-p-o-160mg-28-33434/,https://media.366.ru/sys_master/product/h1b/h1d/8816235544606.jpg
Амлодипин Хемофарм таблетки 10 мг 20 шт,"НИЖФАРМ, СербияАмлодипин",Амлодипин,None,184 ₽,https://366.ru/p/amlodipin-tab-10mg-20-33443/,https://media.366.ru/sys_master/product/h82/h81/8816237019166.jpg
Биол таблетки 5 мг 30 шт,"САНДОЗ, ГерманияБисопролол",Бисопролол,None,175 ₽,https://366.ru/p/biol-tab-p-pl-ob-5mg-30-33487/,https://media.366.ru/sys_master/product/h9b/h12/8816238460958.jpg
Хартил таблетки 5 мг 28 шт,"ЭГИС, ВенгрияРамиприл",Рамиприл,None,471 ₽,https://366.ru/p/khartil-tab-5mg-28-33606/,https://media.366.ru/sys_master/product/hf9/h66/9935817146398.jpg
Эналаприл Хемофарм таблетки 5 мг 20 шт,"НИЖФАРМ, РоссияЭналаприл",Эналаприл,None,52 ₽,https://366.ru/p/enalapril-tab-5mg-20-33741/,https://media.366.ru/sys_master/product/h0f/hc2/8818789548062.jpg
"Ко-Диован таблетки 80 мг + 12,5 мг 28 шт","НОВАРТИС ФАРМА, ИталияВалсартан + Гидрохлоротиазид",Валсартан + Гидрохлоротиазид,None,2 338 ₽,https://366.ru/p/kodiovan-tab-p-pl-ob-80mg-12-5mg-28-33764/,https://media.366.ru/sys_master/product/h68/h18/8817630117918.jpg
Каверджект лиофилизат флакон 10 мкг с растворителем 1 шт,"Пфайзер+, БельгияАлпростадил",Алпростадил,None,1 769 ₽,https://366.ru/p/kaverdzhekt-10mkg-shpric-rtel-1ml-33731/,https://media.366.ru/sys_master/product/h60/h8d/8816245211166.jpg
"Гизаар Форте таблетки 100 мг/12,5 мг 28 шт","МСД ФАРМАСЬЮТИКАЛС, НидерландыЛозартан + Гидрохлоротиазид",Лозартан + Гидрохлоротиазид,None,1 223 ₽,https://366.ru/p/gizaar-forte-tab-p-pl-ob-100-12-5mg-28-33794/,https://media.366.ru/sys_master/product/h0f/hba/8816249372702.jpg
Козаар таблетки 100 мг 28 шт,"МСД ФАРМАСЬЮТИКАЛС, НидерландыЛозартан",Лозартан,None,211 ₽,https://366.ru/p/kozaar-tab-p-pl-ob-100mg-28-33796/,https://media.366.ru/sys_master/product/h60/hc2/8816249864222.jpg
Тригрим таблетки 5 мг 30 шт,"АКРИХИН, ПольшаТорасемид",Торасемид,None,502 ₽,https://366.ru/p/trigrim-tab-5mg-30-33817/,https://media.366.ru/sys_master/product/hb2/hfe/8816252813342.jpg
"Тригрим таблетки 2,5 мг 30 шт","АКРИХИН, ПольшаТорасемид",Торасемид,None,366 ₽,https://366.ru/p/trigrim-tab-2-5mg-30-33816/,
Тригрим таблетки 10 мг 30 шт,"АКРИХИН, ПольшаТорасемид",Торасемид,None,651 ₽,https://366.ru/p/trigrim-tab-10mg-30-33818/,https://media.366.ru/sys_master/product/ha8/h5c/8816253304862.jpg
Прадакса капсулы 110 мг 30 шт,"БЕРИНГЕР ИНГЕЛЬХАЙМ, ГерманияДабигатрана этексилат",Дабигатрана этексилат,None,1 982 ₽,https://366.ru/p/pradaksa-kaps-110mg-30-33842/,https://media.366.ru/sys_master/product/hfa/h00/8816255762462.jpg
Лозап таблетки 50 мг 30 шт,"САНОФИ, СловакияЛозартан",Лозартан,None,306 ₽,https://366.ru/p/lozap-tab-p-pl-ob-50mg-30-33844/,https://media.366.ru/sys_master/product/h98/hd4/8818089197598.jpg
Бинелол таблетки 14 шт,"Белупо Лтд., ХорватияНебиволол",Небиволол,None,469 ₽,https://366.ru/p/binelol-tab-5mg-14-33884/,https://media.366.ru/sys_master/product/hff/h94/8816258088990.jpg
"Арифон ретард таблетки 1,5мг N30","СЕРВЬЕ, РоссияИндапамид",Индапамид,None,255 ₽,https://366.ru/p/arifon-retard-tab-p-pl-ob-1-5mg-30-33888/,https://media.366.ru/sys_master/product/ha0/h9b/8820392558622.jpg
Леркамен таблетки 10 мг 28 шт,"Berlin-Chemie, ГерманияЛерканидипин",Лерканидипин,None,502 ₽,https://366.ru/p/lerkamen-10-tab-p-pl-ob-10mg-28-33912/,https://media.366.ru/sys_master/product/h33/h84/8816260055070.jpg
"Ко-диован таблетки 160 мг + 12,5 мг 28 шт","НОВАРТИС ФАРМА, ИталияВалсартан + Гидрохлоротиазид",Валсартан + Гидрохлоротиазид,None,2 798 ₽,https://366.ru/p/kodiovan-tab-p-pl-ob-160mg-12-5mg-28-33921/,https://media.366.ru/sys_master/product/he3/h31/8816260546590.jpg
Бинелол таблетки 5 мг 28 шт,"Белупо Лтд., ХорватияНебиволол",Небиволол,None,863 ₽,https://366.ru/p/binelol-tab-5mg-28-33885/,https://media.366.ru/sys_master/product/h4c/hb5/8816258580510.jpg
Аспирин Кардио таблетки 100 мг 28 шт,"БАЙЕР, ГерманияАцетилсалициловая кислота",Ацетилсалициловая кислота,None,141 ₽,https://366.ru/p/aspirin-kardio-tab-kishechnorast-100mg-28-33922/,https://media.366.ru/sys_master/product/h8f/h86/8816260907038.jpg
Аспирин Кардио таблетки 100 мг 56 шт,"БАЙЕР, ГерманияАцетилсалициловая кислота",Ацетилсалициловая кислота,None,254 ₽,https://366.ru/p/aspirin-kardio-tab-kishechnorast-100mg-56-33923/,https://media.366.ru/sys_master/product/hdc/h26/8821232205854.jpg
Нипертен таблетки 10 мг 30 шт,"KRKA, РоссияБисопролол",Бисопролол,None,250 ₽,https://366.ru/p/niperten-tab-p-pl-ob-10mg-30-33934/,https://media.366.ru/sys_master/product/h1b/hcc/8821192753182.jpg
Лозап таблетки 50 мг 90 шт,"САНОФИ, СловакияЛозартан",Лозартан,None,746 ₽,https://366.ru/p/lozap-tab-p-pl-ob-50mg-90-33987/,https://media.366.ru/sys_master/product/h5a/ha1/8816263102494.jpg
Перинева таблетки 8 мг 30 шт,"KRKA, РоссияПериндоприл",Периндоприл,None,475 ₽,https://366.ru/p/perineva-tab-8mg-30-34025/,https://media.366.ru/sys_master/product/hb7/h5f/8816264937502.jpg
Перинева таблетки 4 мг 30 шт,"KRKA, РоссияПериндоприл",Периндоприл,None,315 ₽,https://366.ru/p/perineva-tab-4mg-30-34024/,https://media.366.ru/sys_master/product/h12/h9f/8816264445982.jpg
Коапровель таблетки 300 мг/25 мг 28 шт,"САНОФИ, ФранцияГидрохлоротиазид + Ирбесартан",Гидрохлоротиазид + Ирбесартан,None,1 121 ₽,https://366.ru/p/koaprovel-tab-p-pl-ob-300mg-25mg-28-34147/,https://media.366.ru/sys_master/product/h94/hef/8817633558558.jpg
Тритаце таблетки 10 мг 28 шт,"САНОФИ, ИталияРамиприл",Рамиприл,None,1 386 ₽,https://366.ru/p/tritace-tab-10mg-28-34148/,https://media.366.ru/sys_master/product/h0e/hbe/8817633919006.jpg
"Нитроглицерин капсулы 0,5 мг 40 шт","ВОСК, РоссияНитроглицерин",Нитроглицерин,None,"19,50 ₽",https://366.ru/p/nitroglicerin-kaps-0-5mg-40-34313/,https://media.366.ru/sys_master/product/h00/h68/8818205032478.jpg
Цитофлавин ампулы 10 мл 10 шт,"ПОЛИСАН, РоссияИнозин + Никотинамид + Рибофлавин + Янтарная кислота",Инозин + Никотинамид + Рибофлавин + Янтарная кислота,None,1 159 ₽,https://366.ru/p/citoflavin-rr-v-v-amp-10ml-10-tem-st-34332/,https://media.366.ru/sys_master/product/h8c/ha5/8817637457950.jpg
Цитофлавин раствор ампулы 10 мл 5 шт,"ПОЛИСАН, РоссияИнозин + Никотинамид + Рибофлавин + Янтарная кислота",Инозин + Никотинамид + Рибофлавин + Янтарная кислота,None,663 ₽,https://366.ru/p/citoflavin-rr-v-v-amp-10ml-5-tem-st-34333/,https://media.366.ru/sys_master/product/hec/h82/8818205261854.jpg
Плагрил таблетки 75 мг 30 шт,"ДР.РЕДДИС, ИндияКлопидогрел",Клопидогрел,None,556 ₽,https://366.ru/p/plagril-tab-p-pl-ob-75mg-30-34377/,https://media.366.ru/sys_master/product/h0c/h59/9527507419166.png
Кордарон таблетки 200 мг 30 шт,"САНОФИ, ВенгрияАмиодарон",Амиодарон,None,239 ₽,https://366.ru/p/kordaron-tab-200mg-30-34493/,https://media.366.ru/sys_master/product/h17/hfe/8818088280094.jpg
Лозап таблетки покрытые оболочкой 100 мг 90 шт,"САНОФИ, СловакияЛозартан",Лозартан,None,799 ₽,https://366.ru/p/lozap-tab-p-pl-ob-100mg-90-34523/,https://media.366.ru/sys_master/product/h07/hcd/9899599396894.jpg
Лозап таблетки покрытые оболочкой 100мг N30,"САНОФИ, СловакияЛозартан",Лозартан,None,355 ₽,https://366.ru/p/lozap-tab-p-pl-ob-100mg-30-34522/,https://media.366.ru/sys_master/product/h8d/h5b/8816287842334.jpg
Вазапростан лиофилизат 20 мкг ампулы 10 шт,"ЮСБ ФАРМА, ГерманияАлпростадил",Алпростадил,None,8 873 ₽,https://366.ru/p/vazaprostan-liof-d-inf-20mkg-10-34589/,https://media.366.ru/sys_master/product/hbd/hee/8901401149470.jpg
Моксонитекс таблетки 400 мкг 14 шт,"САНДОЗ, ГерманияМоксонидин",Моксонидин,None,335 ₽,https://366.ru/p/moksoniteks-tab-p-pl-ob-0-4mg-14-34672/,https://media.366.ru/sys_master/product/h4d/hfe/8818296324126.jpg
Эфокс лонг таблетки Ретард 50 мг 30 шт,"АЛВОГЕН, ГерманияИзосорбида мононитрат",Изосорбида мононитрат,None,345 ₽,https://366.ru/p/efoks-long-kaps-prolong-dja-50mg-30-34680/,https://media.366.ru/sys_master/product/h08/hce/8820826734622.jpg
Кардосал 10 таблетки 10 мг 28 шт,"Berlin-Chemie, ГерманияОлмесартана медоксомил",Олмесартана медоксомил,None,718 ₽,https://366.ru/p/kardosal-10-tab-p-o-10mg-28-34698/,https://media.366.ru/sys_master/product/h80/h7d/8816298033182.jpg
Кардикет Ретард таблетки пролонг 40 мг 20 шт,"АЛВОГЕН, ГерманияИзосорбида динитрат",Изосорбида динитрат,None,116 ₽,https://366.ru/p/kardiket-tab-prolong-dejst-40mg-20-34675/,https://media.366.ru/sys_master/product/hf0/h40/8854252781598.jpg
Кардосал 40 таблетки 40 мг 28 шт,"Berlin-Chemie, ГерманияОлмесартана медоксомил",Олмесартана медоксомил,None,1 041 ₽,https://366.ru/p/kardosal-40-tab-p-o-40mg-28-34702/,https://media.366.ru/sys_master/product/hd1/h1a/8816299016222.jpg
Тритаце таблетки 5 мг 28 шт,"САНОФИ, ИталияРамиприл",Рамиприл,None,1 158 ₽,https://366.ru/p/tritace-tab-5mg-28-34668/,https://media.366.ru/sys_master/product/h17/hd5/8817642602526.jpg
Эфокс таблетки 20 мг 50 шт,"АЛВОГЕН, ГерманияИзосорбида мононитрат",Изосорбида мононитрат,None,154 ₽,https://366.ru/p/efoks-20-tab-20mg-50-34679/,https://media.366.ru/sys_master/product/h68/h4b/8818790236190.jpg
Кардосал 20 таблетки 20 мг 28 шт,"Berlin-Chemie, ГерманияОлмесартана медоксомил",Олмесартана медоксомил,None,919 ₽,https://366.ru/p/kardosal-20-tab-p-o-20mg-28-34700/,https://media.366.ru/sys_master/product/h15/h0f/8816298524702.jpg
Верапамил алкалоид таблетки 80 мг 30 шт,"АЛКАЛОИД, МакедонияВерапамил",Верапамил,None,64 ₽,https://366.ru/p/verapamil-tab-p-o-80mg-30-34909/,https://media.366.ru/sys_master/product/h2e/h1b/8816316907550.jpg
Раунатин таблетки 2 мг 50 шт,"ЗДОРОВЬЕ ФАРМ. КОМПАНИЯ, УкраинаРаувольфии алкалоиды",Раувольфии алкалоиды,None,175 ₽,https://366.ru/p/raunatin-tab-p-o-2mg-50-34906/,https://media.366.ru/sys_master/product/h43/h44/8818776014878.jpg
"Клексан раствор для инъекций 4000 МЕ/0,4 мл шприцы 10 шт","САНОФИ, ФранцияЭноксапарин натрия",Эноксапарин натрия,None,3 119 ₽,https://366.ru/p/kleksan-rr-d-in-4000me-0-4ml-shpr-10-34941/,https://media.366.ru/sys_master/product/h67/h2e/8816319365150.jpg
"Физиотенз таблетки 0,4 мг 14 шт","Abbott Laboratories EPD, РоссияМоксонидин",Моксонидин,None,514 ₽,https://366.ru/p/fiziotenz-tab-p-pl-ob-0-4mg-14-35034/,https://media.366.ru/sys_master/product/h78/h39/9100985794590.png
"Варфарин Канон таблетки 2,5 мг 100 шт","КАНОНФАРМА ПРОДАКШН, РоссияВарфарин",Варфарин,None,109 ₽,https://366.ru/p/varfarinkanon-tab-2-5mg-100-35169/,https://media.366.ru/sys_master/product/hf0/h96/8816333455390.jpg
Физиотенз таблетки покрытые оболочкой 200 мкг 14 шт,"Abbott Laboratories EPD, КазахстанМоксонидин",Моксонидин,None,317 ₽,https://366.ru/p/fiziotenz-tab-p-pl-ob-0-2mg-14-35249/,https://media.366.ru/sys_master/product/h12/hd5/10053261623326.jpg
Ксарелто таблетки 10 мг 100 шт,"БАЙЕР, ГерманияРивароксабан",Ривароксабан,None,11 399 ₽,https://366.ru/p/ksarelto-tab-p-pl-ob-10mg-100-35509/,https://media.366.ru/sys_master/product/hf1/hfd/8820767522846.jpg
Диротон таблетки 20 мг 56 шт,"Гедеон Рихтер, ВенгрияЛизиноприл",Лизиноприл,None,804 ₽,https://366.ru/p/diroton-tab-20mg-56-35540/,https://media.366.ru/sys_master/product/h5b/he0/8901628854302.jpg
Диротон таблетки 10мг N56,"Гедеон Рихтер, ВенгрияЛизиноприл",Лизиноприл,None,597 ₽,https://366.ru/p/diroton-tab-10mg-56-35539/,https://media.366.ru/sys_master/product/ha1/h8e/8821296562206.jpg
Экватор таблетки 10 мг + 20 мг 30 шт,"Гедеон Рихтер, ВенгрияАмлодипин + Лизиноприл",Амлодипин + Лизиноприл,None,960 ₽,https://366.ru/p/ekvator-tab-10mg-20mg-30-35544/,https://media.366.ru/sys_master/product/hfc/hf1/8816347742238.jpg
"Ирузид таблетки 10 мг + 12,5 мг 30 шт","Белупо Лтд., ХорватияГидрохлоротиазид + Лизиноприл",Гидрохлоротиазид + Лизиноприл,None,602 ₽,https://366.ru/p/iruzid-tab-10mg-12-5mg-30-35807/,https://media.366.ru/sys_master/product/h94/h12/8816355901470.jpg
Лиотон гель 1000 МЕ/г 30 г,"Berlin-Chemie, ИталияГепарин натрия",Гепарин натрия,None,651 ₽,https://366.ru/p/lioton-gel-d-naruzh-prim-1000me-g-30g-35952/,https://media.366.ru/sys_master/product/h04/h33/8816361898014.jpg
Теветен плюс таблетки 600 мг 28 шт,"Abbott Laboratories EPD, ФранцияГидрохлоротиазид + Эпросартан",Гидрохлоротиазид + Эпросартан,None,2 260 ₽,https://366.ru/p/teveten-pljus-tab-pl-ob-600mg-12-5mg-28-36095/,https://media.366.ru/sys_master/product/hd4/hc6/8816363733022.jpg
Амлодипин таблетки 10 мг 30 шт,"ТЕВА, ВенгрияАмлодипин",Амлодипин,None,223 ₽,https://366.ru/p/amlodipinteva-tab-10mg-30-36168/,https://media.366.ru/sys_master/product/h7e/h39/8816366682142.jpg
Амлодипин таблетки 5 мг 30 шт,"ТЕВА, ВенгрияАмлодипин",Амлодипин,None,133 ₽,https://366.ru/p/amlodipinteva-tab-5mg-30-36169/,https://media.366.ru/sys_master/product/h8b/h68/8816367173662.jpg
Бисопролол Тева таблетки 5 мг 30 шт,"ТЕВА, ВенгрияБисопролол",Бисопролол,None,167 ₽,https://366.ru/p/bisoprololteva-tab-p-pl-ob-5mg-30-36187/,https://media.366.ru/sys_master/product/h1d/h68/8816370614302.jpg
Бисопролол Тева таблетки 10 мг 30 шт,"ТЕВА, ВенгрияБисопролол",Бисопролол,None,226 ₽,https://366.ru/p/bisoprololteva-tab-p-pl-ob-10mg-30-36185/,https://media.366.ru/sys_master/product/hf4/h72/8816369631262.jpg
Бисопролол-Тева таблетки 10 мг 50 шт,ТЕВАБисопролола фумарат,Бисопролола фумарат,None,311 ₽,https://366.ru/p/bisoprololteva-tab-p-pl-ob-10mg-50-36186/,https://media.366.ru/sys_master/product/h78/ha7/8816370122782.jpg
Бисопролол Тева таблетки 5 мг 50 шт,"ТЕВА, ВенгрияБисопролол",Бисопролол,None,182 ₽,https://366.ru/p/bisoprololteva-tab-p-pl-ob-5mg-50-36188/,https://media.366.ru/sys_master/product/hd8/hf5/8816371105822.jpg
Анаприлин таблетки 10 мг 50 шт,"ТАТХИМФАРМПРЕПАРАТЫ, РоссияПропранолол",Пропранолол,None,20 ₽,https://366.ru/p/anaprilin-tab-10mg-50-36500/,https://media.366.ru/sys_master/product/hf4/h2d/8825897877534.jpg
Зилт таблетки 75 мг 28 шт,"KRKA, РоссияКлопидогрел",Клопидогрел,None,1 139 ₽,https://366.ru/p/zilt-tab-p-pl-ob-75mg-28-36699/,https://media.366.ru/sys_master/product/hb9/h32/8816390537246.jpg
"Ко-Перинева таблетки 0,625 мг + 2 мг 30 шт","KRKA, РоссияИндапамид + Периндоприл",Индапамид + Периндоприл,None,447 ₽,https://366.ru/p/koperineva-tab-0-625mg-2mg-30-36648/,https://media.366.ru/sys_master/product/ha6/h71/8816387588126.jpg
"Ко-Перинева таблетки 2,5 мг + 8 мг 30 шт","KRKA, РоссияИндапамид + Периндоприл",Индапамид + Периндоприл,None,764 ₽,https://366.ru/p/koperineva-tab-2-5-mg-8-mg-30-36650/,https://media.366.ru/sys_master/product/h3d/hd2/8816388571166.jpg
"Ко-Перинева таблетки 1,25 мг + 4 мг 30 шт","KRKA, РоссияИндапамид + Периндоприл",Индапамид + Периндоприл,None,652 ₽,https://366.ru/p/koperineva-tab-1-25-mg-4-mg-30-36649/,https://media.366.ru/sys_master/product/h62/h30/8816388079646.jpg
"Индапамид МВ Штада таблетки 1,5 мг 30 шт","НИЖФАРМ, РоссияИндапамид",Индапамид,None,125 ₽,https://366.ru/p/indapamid-mv-shtada-tab-p-pl-ob-1-5mg-30-36711/,https://media.366.ru/sys_master/product/h7d/h1c/8820588249118.jpg
Эбрантил раствор внутривенно 5 мг/мл 5 мл ампулы 5 шт,"ТАКЕДА ФАРМАСЬЮТИКАЛС, ГерманияУрапидил",Урапидил,None,776 ₽,https://366.ru/p/ebrantil-rr-v-v-5mg-ml-5ml-amp-5-36872/,https://media.366.ru/sys_master/product/he0/h3a/8825904365598.jpg
Престариум А таблетки 10 мг 30 шт,"СЕРВЬЕ, РоссияПериндоприл",Периндоприл,None,375 ₽,https://366.ru/p/prestarium-a-tab-p-pl-ob-10mg-30-37256/,https://media.366.ru/sys_master/product/h71/h50/10102066937886.jpg
Коронал таблетки 5 мг 30 шт,"САНОФИ, СловакияБисопролол",Бисопролол,None,127 ₽,https://366.ru/p/koronal-tab-p-pl-ob-5mg-30-37364/,https://media.366.ru/sys_master/product/h1f/h6c/8816404332574.jpg
Престариум А таблетки 5 мг 30 шт,"СЕРВЬЕ, РоссияПериндоприл",Периндоприл,None,347 ₽,https://366.ru/p/prestarium-a-tab-p-pl-ob-5mg-30-37405/,https://media.366.ru/sys_master/product/he8/ha4/10102067396638.jpg
Депренорм МВ таблетки 35 мг 60 шт,"КАНОНФАРМА ПРОДАКШН, РоссияТриметазидин",Триметазидин,None,669 ₽,https://366.ru/p/deprenorm-mv-tab-prolong-pl-ob-35mg-60-37609/,https://media.366.ru/sys_master/product/h9e/hd8/8817687953438.jpg
Пропанорм таблетки 150 мг 50 шт,"ПРОМЕД, ЧехияПропафенон",Пропафенон,None,397 ₽,https://366.ru/p/propanorm-tab-p-pl-ob-150mg-50-37659/,https://media.366.ru/sys_master/product/h8a/h1a/8816416227358.jpg
Ревацио таблетки 90 шт,"Пфайзер+, ФранцияСилденафил",Силденафил,None,13 500 ₽,https://366.ru/p/revacio-tab-p-pl-ob-20mg-90-37814/,https://media.366.ru/sys_master/product/h67/hfe/8818218795038.jpg
Аккупро таблетки 20 мг 30 шт,"Пфайзер+, ГерманияХинаприл",Хинаприл,None,797 ₽,https://366.ru/p/akkupro-tab-p-pl-ob-20mg-30-37906/,https://media.366.ru/sys_master/product/h6b/h01/8825964036126.jpg
Фозинап таблетки 10 мг 28 шт,"КАНОНФАРМА ПРОДАКШН, РоссияФозиноприл",Фозиноприл,None,398 ₽,https://366.ru/p/fozinap-tab-10mg-28-37944/,https://media.366.ru/sys_master/product/h58/hc1/8818672730142.jpg
Перлинганит концентрат для приготовления раствора для инфузий ампулы 10 мл 10 шт,"АЛВОГЕН, ГерманияНитроглицерин",Нитроглицерин,None,802 ₽,https://366.ru/p/perlinganit-konc-d-inf-0-1-10ml-10-37945/,https://media.366.ru/sys_master/product/h15/hab/8821036056606.jpg
Аккупро таблетки 10 мг 30 шт,"Пфайзер+, ГерманияХинаприл",Хинаприл,None,799 ₽,https://366.ru/p/akkupro-tab-p-pl-ob-10mg-30-37969/,https://media.366.ru/sys_master/product/h4f/h82/8816428056606.jpg
Дилтиазем алкалоид таблетки 60 мг 30 шт,"АЛКАЛОИД, МакедонияДилтиазем",Дилтиазем,None,168 ₽,https://366.ru/p/diltiazem-tab-60mg-30-37996/,https://media.366.ru/sys_master/product/hc6/hab/8825965019166.jpg
