Название,Производитель,Содержание,Количество на складе,Цена,Ссылка,Ссылка на изображение
"Клацид ср 0,5 N7 таблеткипролонг п/плен/оболоч/эббви срл","Abbott Laboratories EPD, ВеликобританияКларитромицин",Кларитромицин,None,607 ₽,https://366.ru/p/klacid-sr-tab-p-pl-ob-prolong-500mg-7-34494/,https://media.366.ru/sys_master/product/h0d/h17/8818086445086.jpg
Клацид СР таблетки покрытые оболочкой Ретард 500 мг 5 шт,"Abbott Laboratories EPD, ВеликобританияКларитромицин",Кларитромицин,None,539 ₽,https://366.ru/p/klacid-sr-tab-p-pl-ob-prolong-500mg-5-34636/,https://media.366.ru/sys_master/product/hc3/h95/8818086215710.jpg
Ципролет А таблетки 10 шт,"ДР.РЕДДИС, ИндияТинидазол + Ципрофлоксацин",Тинидазол + Ципрофлоксацин,None,330 ₽,https://366.ru/p/ciprolet-a-tab-p-pl-ob-600mg-500mg-10-34767/,https://media.366.ru/sys_master/product/hda/h0c/9527606444062.png
Рибавирин капсулы 200мг 30 шт,"ФАРМПРОЕКТ, РоссияРибавирин",Рибавирин,None,514 ₽,https://366.ru/p/ribavirin-kaps-200mg-30-34854/,https://media.366.ru/sys_master/product/hf0/h30/8821200814110.jpg
Клиндамицин капсулы 150 мг 16 шт,"Hemofarm A.D., СербияКлиндамицин",Клиндамицин,None,181 ₽,https://366.ru/p/klindamicin-kaps-150mg-16-34942/,
Аугментин таблетки 250 мг + 125 мг 20 шт,"GlaxoSmith Kline Healthcare, ВеликобританияАмоксициллин + Клавулановая кислота",Амоксициллин + Клавулановая кислота,None,256 ₽,https://366.ru/p/augmentin-tab-p-pl-ob-250mg-125mg-20-35077/,https://media.366.ru/sys_master/product/h29/h67/9639131119646.jpg
Аугментин таблетки 875 мг+125 мг 14 шт,"GlaxoSmith Kline Healthcare, ВеликобританияАмоксициллин + Клавулановая кислота",Амоксициллин + Клавулановая кислота,None,347 ₽,https://366.ru/p/augmentin-tab-p-pl-ob-875mg-125mg-14-35078/,https://media.366.ru/sys_master/product/h31/h9e/9603819077662.jpg
"Аугментин ЕС порошок для приготовления суспензии 23,13 г","GlaxoSmith Kline Healthcare, ФранцияАмоксициллин + Клавулановая кислота",Амоксициллин + Клавулановая кислота,None,488 ₽,https://366.ru/p/augmentin-es-por-600mg-42-9mg-5ml-23-13g-35109/,https://media.366.ru/sys_master/product/h3b/h4b/9344660963358.jpg
Иммард таблетки покрытые оболочкой 200 мг 30 шт,"ИПКА ЛАБ., ИндияГидроксихлорохин",Гидроксихлорохин,None,360 ₽,https://366.ru/p/immard-tab-p-o-200mg-30-35430/,https://media.366.ru/sys_master/product/h4b/h5a/8818615844894.jpg
Флексид таблетки 500 мг 14 шт,"САНДОЗ, СловенияЛевофлоксацин",Левофлоксацин,None,748 ₽,https://366.ru/p/fleksid-tab-p-pl-ob-500mg-14-35753/,https://media.366.ru/sys_master/product/hd8/h35/8817660559390.jpg
"Аугментин порошок 200 мг + 28,5 мг/5 мл флакон 70 мл","GlaxoSmith Kline Healthcare, ВеликобританияАмоксициллин + Клавулановая кислота",Амоксициллин + Клавулановая кислота,None,167 ₽,https://366.ru/p/augmentin-por-200mg-28-5mg-5ml-7-7g-70ml-35901/,https://media.366.ru/sys_master/product/hd9/h2e/9385722511390.jpg
Кларитромицин Тева таблетки 500 мг 10 шт,"ТЕВА, ХорватияКларитромицин",Кларитромицин,None,359 ₽,https://366.ru/p/klaritromicinteva-tab-p-o-500mg-10-36166/,https://media.366.ru/sys_master/product/h88/ha8/8825890340894.jpg
Левофлоксацин Тева таблетки покрытые оболочкой 500мг N14,"ТЕВА, ИзраильЛевофлоксацин",Левофлоксацин,None,735 ₽,https://366.ru/p/levofloksacinteva-tab-p-o-500mg-14-36175/,https://media.366.ru/sys_master/product/h8b/hd3/8816368648222.jpg
Кларитромицин Тева таблетки 500 мг 14 шт,"ТЕВА, ХорватияКларитромицин",Кларитромицин,None,508 ₽,https://366.ru/p/klaritromicinteva-tab-p-o-500mg-14-36171/,https://media.366.ru/sys_master/product/hdc/h70/8816367665182.jpg
Глево таблетки 500 мг 5 шт,"Glenmark Pharmaceuticals, ИндияЛевофлоксацин",Левофлоксацин,None,48 ₽,https://366.ru/p/glevo-tab-p-pl-ob-500mg-5-36644/,https://media.366.ru/sys_master/product/hb8/h46/8816386736158.jpg
Флагил таблетки покрытые оболочкой 250мг N20,"САНОФИ, ФранцияМетронидазол",Метронидазол,None,127 ₽,https://366.ru/p/flagil-tab-p-pl-ob-250mg-20-36778/,https://media.366.ru/sys_master/product/h55/ha1/8816393355294.jpg
"Аугментин порошок 125 мг+31,25 мг/5 мл 100 мл","GlaxoSmith Kline Healthcare, ВеликобританияАмоксициллин + Клавулановая кислота",Амоксициллин + Клавулановая кислота,None,148 ₽,https://366.ru/p/augmentin-por-125mg-31-25mg-5ml-100ml-36803/,https://media.366.ru/sys_master/product/h94/h7d/9344658800670.jpg
Клабакс ОД ретард таблетки 500 мг 14 шт,"РАНБАКСИ, ИндияКларитромицин",Кларитромицин,None,583 ₽,https://366.ru/p/klabaks-od-tab-retard-p-pl-ob-500mg-14-36874/,https://media.366.ru/sys_master/product/he0/h79/8817674485790.jpg
Левофлоксацин таблетки покрытые пленочной оболочкой 250мг N5,"ВЕРТЕКС, РоссияЛевофлоксацин",Левофлоксацин,None,282 ₽,https://366.ru/p/levofloksacin-tab-p-pl-ob-250mg-5-37011/,https://media.366.ru/sys_master/product/hf5/ha1/8818565382174.jpg
Таваник таблетки 500 мг 5 шт,"САНОФИ, ФранцияЛевофлоксацин",Левофлоксацин,None,498 ₽,https://366.ru/p/tavanik-tab-p-pl-ob-500mg-5-37480/,https://media.366.ru/sys_master/product/h1f/h44/8816408985630.jpg
Азитромицин форте-OBL таблетки 500 мг 3 шт,"ОБОЛЕНСКОЕ ФП, РоссияАзитромицин",Азитромицин,None,237 ₽,https://366.ru/p/azitromicin-forteobltab-p-pl-ob-500mg3-37703/,https://media.366.ru/sys_master/product/h1c/h23/8821454471198.jpg
Меронем порошок 500 мг 10 шт,"AstraZeneca, ВеликобританияМеропенем",Меропенем,None,5 508 ₽,https://366.ru/p/meronem-por-d-prig-rra-v-v-500mg-10-37718/,https://media.366.ru/sys_master/product/h1a/h1d/8818218336286.jpg
Зивокс таблетки 600 мг 10 шт,"Пфайзер+, Пуэрто-РикоЛинезолид",Линезолид,None,14 957 ₽,https://366.ru/p/zivoks-tab-p-pl-ob-600mg-10-37836/,https://media.366.ru/sys_master/product/h65/h7f/8818219024414.jpg
Панцеф гранулы для приготовления суспензии 100 мг/5 мл 53 г,"АЛКАЛОИД, МакедонияЦефиксим",Цефиксим,None,805 ₽,https://366.ru/p/pancef-gran-d-susp-d-pr-vn-100mg-5ml-53g-37998/,https://media.366.ru/sys_master/product/h5b/hcc/8817695653918.jpg
Фромилид Уно таблетки пролонгированного действия 500 мг 14 шт,"KRKA, СловенияКларитромицин",Кларитромицин,None,715 ₽,https://366.ru/p/fromilid-uno-tab-pl-ob-prolong-500mg-14-38298/,https://media.366.ru/sys_master/product/h75/h9b/8817704599582.jpg
Фромилид уно таблетки 500 мг 5 шт,"KRKA, СловенияКларитромицин",Кларитромицин,None,314 ₽,https://366.ru/p/fromilid-uno-tab-pl-ob-prolong-500mg-5-38299/,https://media.366.ru/sys_master/product/he3/hc2/8817705091102.jpg
Ванкомицин лиофилизат для приготовления раствора для инфузий 1 г,"КРАСФАРМА, РоссияВанкомицин",Ванкомицин,None,278 ₽,https://366.ru/p/vankomicin-por-d-pr-rra-d-inf-1g-fl-1-38516/,https://media.366.ru/sys_master/product/hac/hc2/8818583961630.jpg
Рулид таблетки 150 мг 10 шт,"САНОФИ, ФранцияРокситромицин",Рокситромицин,None,1 630 ₽,https://366.ru/p/rulid-tab-p-pl-ob-150mg-10-38923/,https://media.366.ru/sys_master/product/he2/h3a/8816468262942.jpg
Супракс гранулы для приготовления суспензии 100 мг/5 мл флакон 60 мл,"АСТЕЛЛАС ФАРМА, ИталияЦефиксим",Цефиксим,None,723 ₽,https://366.ru/p/supraks-gran-d-susp-100mg-5ml-30g-39066/,https://media.366.ru/sys_master/product/hfd/h36/8817726390302.jpg
Таваник таблетки 250 мг 10 шт,"САНОФИ, ФранцияЛевофлоксацин",Левофлоксацин,None,510 ₽,https://366.ru/p/tavanik-tab-p-pl-ob-250mg-10-39135/,https://media.366.ru/sys_master/product/h17/h92/8816480583710.jpg
Таваник таблетки 500 мг 10 шт,"САНОФИ, ФранцияЛевофлоксацин",Левофлоксацин,None,955 ₽,https://366.ru/p/tavanik-tab-p-pl-ob-500mg-10-39136/,https://media.366.ru/sys_master/product/h25/h29/8817727733790.jpg
Вильпрафен Солютаб таблетки диспергерируемые 1000 мг 10 шт,"АСТЕЛЛАС ФАРМА, ФранцияДжозамицин",Джозамицин,None,735 ₽,https://366.ru/p/vilprafen-soljutab-tab-disp-1000mg-10-39167/,https://media.366.ru/sys_master/product/h5d/h31/8820361003038.jpg
Вильпрафен таблетки покрытые оболочкой 500 мг 10 шт,"АСТЕЛЛАС ФАРМА, ИталияДжозамицин",Джозамицин,None,556 ₽,https://366.ru/p/vilprafen-tab-p-pl-ob-500mg-10-39328/,https://media.366.ru/sys_master/product/hc4/he2/8901446434846.jpg
Зиннат таблетки 250 мг 10 шт,"GlaxoSmith Kline Healthcare, ВеликобританияЦефуроксим",Цефуроксим,None,436 ₽,https://366.ru/p/zinnat-tab-p-pl-ob-250mg-10-39708/,https://media.366.ru/sys_master/product/h7d/hea/8818121310238.jpg
Супракс капсулы 400 мг 6 шт,"АСТЕЛЛАС ФАРМА, Иордания",None,None,1 087 ₽,https://366.ru/p/supraks-kaps-400mg-6-39779/,https://media.366.ru/sys_master/product/h1f/h20/8816506634270.jpg
Макропен таблетки 400 мг 16 шт,"РОСТА, СловенияМидекамицин",Мидекамицин,None,673 ₽,https://366.ru/p/makropen-tab-p-pl-ob-400mg-16-40257/,https://media.366.ru/sys_master/product/hde/h93/8818226593822.jpg
Лефокцин таблетки 500 мг 5 шт,"ШРЕЯ, ИндияЛевофлоксацин",Левофлоксацин,None,330 ₽,https://366.ru/p/lefokcin-tab-p-pl-ob-500mg-5-40167/,https://media.366.ru/sys_master/product/h0b/he9/8816527278110.jpg
Комбифлокс таблетки 500 мг + 200 мг 20 шт,"МИКРО ЛАБС, ИндияОрнидазол + Офлоксацин",Орнидазол + Офлоксацин,None,936 ₽,https://366.ru/p/kombifloks-tab-p-pl-ob-500mg-200mg-20-41167/,https://media.366.ru/sys_master/product/hd0/h3b/8818229805086.jpg
Тиберал таблетки 500 мг 10 шт,"САНДОЗ, ТурцияОрнидазол",Орнидазол,None,1 069 ₽,https://366.ru/p/tiberal-tab-p-pl-ob-500mg-10-41519/,https://media.366.ru/sys_master/product/h45/h19/8816608215070.jpg
Глево таблетки 500 мг 25 шт,"Glenmark Pharmaceuticals, ИндияЛевофлоксацин",Левофлоксацин,None,208 ₽,https://366.ru/p/glevo-tab-p-pl-ob-500mg-25-41821/,https://media.366.ru/sys_master/product/h15/h5c/8818563776542.jpg
Глево таблетки 500 мг 10 шт,"Glenmark Pharmaceuticals, ИндияЛевофлоксацин",Левофлоксацин,None,81 ₽,https://366.ru/p/glevo-tab-p-pl-ob-500mg-10-41820/,https://media.366.ru/sys_master/product/h47/h32/8818121768990.jpg
Альфа Нормикс таблетки 200 мг 36 шт,"АЛЬФА ВАССЕРМАНН, ИталияРифаксимин",Рифаксимин,None,2 084 ₽,https://366.ru/p/alfa-normiks-tab-p-pl-ob-200mg-36-41864/,https://media.366.ru/sys_master/product/h10/h19/9034415636510.jpg
Азитрокс порошок для приготовлениясус.100мг/5мл флакон N1.,"Фармстандарт+, РоссияАзитромицин",Азитромицин,None,229 ₽,https://366.ru/p/azitroks-por-d-prig-susp-100mg-5ml-fl-1-41973/,https://media.366.ru/sys_master/product/h7c/hea/8821078327326.jpg
Азитрокс капсулы 500 мг 2 шт,"Фармстандарт+, РоссияАзитромицин",Азитромицин,None,271 ₽,https://366.ru/p/azitroks-kaps-500mg-2-42069/,https://media.366.ru/sys_master/product/h4d/hcc/8819994624030.jpg
Экоклав таблетки 875 мг + 125 мг 14 шт,"АВВА РУС, РоссияАмоксициллин + Клавулановая кислота",Амоксициллин + Клавулановая кислота,None,397 ₽,https://366.ru/p/ekoklav-tab-p-pl-ob-875mg-125mg14-42854/,https://media.366.ru/sys_master/product/h0e/hec/8817805590558.jpg
Спектрацеф таблетки 400 мг 10 шт,"ТЕДЕК МЕЙДЖИ ФАРМА С.А., ИспанияЦефдиторен",Цефдиторен,None,1 615 ₽,https://366.ru/p/spektracef-tab-p-pl-ob-400mg-10-42887/,https://media.366.ru/sys_master/product/h66/hbe/8818444501022.jpg
"Экомед порошок для приготовления суспензии 100мг/5мл 16,5г","АВВА РУС, РоссияАзитромицин",Азитромицин,None,208 ₽,https://366.ru/p/ekomed-por-d-susp-d-vn-prim-100mg-5ml-1-43306/,https://media.366.ru/sys_master/product/h39/h72/8901658902558.jpg
Азитрокс порошок для приготовления суспензии 200мг/5мл 20мл,"Фармстандарт+, РоссияАзитромицин",Азитромицин,None,391 ₽,https://366.ru/p/azitroks-por-d-prig-sus-200mg-5ml-fl-1-43467/,https://media.366.ru/sys_master/product/hb4/hae/8819998851102.jpg
Сафоцид таблетки набор 4 шт,"Hemofarm A.D., РоссияФлуконазол + Азитромицин + Секнидазол",Флуконазол + Азитромицин + Секнидазол,None,1 052 ₽,https://366.ru/p/safocid-tab-4-nabor-44010/,https://media.366.ru/sys_master/product/h4e/hf1/10057685565470.jpg
Сафоцид НФ таблетки 12 шт,Hemofarm A.D.Флуконазол + Азитромицин + Секнидазол,Флуконазол + Азитромицин + Секнидазол,None,2 061 ₽,https://366.ru/p/safocid-tab-12-nabor-44032/,https://media.366.ru/sys_master/product/h10/h5a/9616216260638.jpg
"Сумамед Форте порошок для приготовления суспензии 200 мг/5 мл 35.57 г (37,5 мл)","ТЕВА, ХорватияАзитромицин",Азитромицин,None,612 ₽,https://366.ru/p/sumamed-forte-por-d-susp200mg-5ml35-573g-44022/,https://media.366.ru/sys_master/product/h22/h5b/8943994732574.jpg
Бисептол таблетки 480 мг 28 шт,"ПОЛЬФА, ПольшаКо-тримоксазол [Сульфаметоксазол + Триметоприм]",Ко-тримоксазол [Сульфаметоксазол + Триметоприм],None,104 ₽,https://366.ru/p/biseptol-tab-480mg-28-44034/,https://media.366.ru/sys_master/product/h20/h5d/8816767926302.jpg
Азитрокс капсулы 250мг N6,"Фармстандарт+, РоссияАзитромицин",Азитромицин,None,405 ₽,https://366.ru/p/azitroks-kaps-250mg-6-44159/,https://media.366.ru/sys_master/product/hf2/hf3/8820584022046.jpg
Азитромицин-OBL капсулы 250 мг 6 шт,"ОБОЛЕНСКОЕ ФП, РоссияАзитромицин",Азитромицин,None,192 ₽,https://366.ru/p/azitromicinobl-kaps-250mg-6-45260/,https://media.366.ru/sys_master/product/h21/hdf/8821180825630.jpg
Левомицетин Актитаб таблетки 500 мг 10 шт,"ОБОЛЕНСКОЕ ФП, РоссияХлорамфеникол",Хлорамфеникол,None,117 ₽,https://366.ru/p/levomicetin-aktitab-tab-p-p-o-500mg-10-45267/,https://media.366.ru/sys_master/product/h68/h5d/8816842342430.jpg
Орнидазол-OBL таблетки 500 мг 10 шт,"ОБОЛЕНСКОЕ ФП, РоссияОрнидазол",Орнидазол,None,697 ₽,https://366.ru/p/ornidazolobl-tab-p-o-500mg-10-45551/,https://media.366.ru/sys_master/product/hf3/hc5/8816856858654.jpg
Офлоксацин-Тева таблетки 200 мг 10 шт,"ТЕВА, ВенгрияОфлоксацин",Офлоксацин,None,206 ₽,https://366.ru/p/ofloksacinteva-tab-p-pl-ob-200mg-10-50779/,https://media.366.ru/sys_master/product/hf1/h9f/8826463322142.jpg
Норфлоксацин-OBL таблетки 400 мг 10 шт,"ОБОЛЕНСКОЕ ФП, РоссияНорфлоксацин",Норфлоксацин,None,178 ₽,https://366.ru/p/norfloksacinobl-tabl-p-o-400mg-n10-51937/,https://media.366.ru/sys_master/product/h23/h8d/8817038524446.jpg
Ципрофлоксацин Тева таблетки 500 мг 10 шт,"ТЕВА, ВенгрияЦипрофлоксацин",Ципрофлоксацин,None,137 ₽,https://366.ru/p/ciprofloksacinteva-tab-pl-ob-500mg-10-52752/,https://media.366.ru/sys_master/product/hf2/h0e/8818682200094.jpg
Норбактин таблетки 400 мг 20 шт,"РАНБАКСИ, ИндияНорфлоксацин",Норфлоксацин,None,466 ₽,https://366.ru/p/norbaktin-tab-400mg-20-54851/,https://media.366.ru/sys_master/product/h4b/hd4/8817071685662.jpg
Хайлефлокс таблетки 500 мг 5 шт,"ХАЙГЛАНС ЛАБОРАТОРИЗ, ИндияЛевофлоксацин",Левофлоксацин,None,469 ₽,https://366.ru/p/khajlefloks-tab-p-pl-ob-500mg-5-54840/,https://media.366.ru/sys_master/product/h22/h85/8817935581214.jpg
Экомед таблетки покрытые оболочкой 500мг N3,"АВВА РУС, РоссияАзитромицин",Азитромицин,None,266 ₽,https://366.ru/p/ekomed-tab-p-pl-ob-500mg-3--54987/,https://media.366.ru/sys_master/product/h0b/hb6/8817940365342.jpg
Цефотаксим-Медпро порошок флакон 1 г 1 шт + растворитель,"МЕДПРО, РоссияЦефотаксим",Цефотаксим,None,150 ₽,https://366.ru/p/cefotaksim-por-d-rra-v-v-m-1g-1-rl-55241/,https://media.366.ru/sys_master/product/h5e/h58/8817098620958.jpg
Цефтриаксон порошок для приготовления раствора для инъекций 1 г флаконы (в комплекте с растворителем) 1 шт + 2 ампулы,"МЕДПРО, РоссияЦефтриаксон",Цефтриаксон,None,205 ₽,https://366.ru/p/ceftriakson-por-d-rra-v-v-m-1g-rl-2-55386/,https://media.366.ru/sys_master/product/he0/h9c/8818718670878.jpg
Норфлоксацин-OBL таблетки покрытые оболочкой 400мг N20,"ОБОЛЕНСКОЕ ФП, РоссияНорфлоксацин",Норфлоксацин,None,389 ₽,https://366.ru/p/norfloksacinobl-tabl-p-o-400mg-n20-55760/,https://media.366.ru/sys_master/product/h0d/had/8817124311070.jpg
Суматролид Солюшн Таблетс таблетки 250 мг 6 шт,"Озон, РоссияАзитромицин",Азитромицин,None,307 ₽,https://366.ru/p/sumatrolid-soljushn-tablets-250mg-6-56227/,https://media.366.ru/sys_master/product/h5a/hfa/8817974935582.jpg
Триазавирин капсулы 250мг N20,"МЕДСИНТЕЗ ЗАВОД, Россия",None,None,1 783 ₽,https://366.ru/p/triazavirin-kaps-250mg-n20-57868/,https://media.366.ru/sys_master/product/hef/h3e/8818662178846.jpg
Хайлефлокс таблетки 750 мг 5 шт,"ХАЙГЛАНС ЛАБОРАТОРИЗ, ИндияЛевофлоксацин",Левофлоксацин,None,702 ₽,https://366.ru/p/khajlefloks-tab-p-pl-ob-750mg-5-58053/,https://media.366.ru/sys_master/product/h3e/h45/8817988141086.jpg
Норфлоксацин Верте таблетки 400 мг 10 шт,"ВЕРТЕКС, РоссияНорфлоксацин",Норфлоксацин,None,287 ₽,https://366.ru/p/norfloksacin-tab-p-p-o-400mg-10-58707/,https://media.366.ru/sys_master/product/h94/hae/8818773262366.jpg
Минолексин капсулы 50 мг 20 шт,"АВВА РУС, Россия",None,None,836 ₽,https://366.ru/p/minoleksin-kaps-50mg-20-59355/,https://media.366.ru/sys_master/product/hbf/h70/9600393183262.jpg
Экофомурал гранулы для приготовления раствора 3 г,"АВВА РУС, РоссияФосфомицин",Фосфомицин,None,589 ₽,https://366.ru/p/ekofomural-gran-d-prig-rra-pak-3g-1-59632/,https://media.366.ru/sys_master/product/hfb/h75/8818150211614.jpg
Минолексин капсулы 100 мг 20 шт,"АВВА РУС, Россия",None,None,1 247 ₽,https://366.ru/p/minoleksin-kaps-100mg-20-59405/,https://media.366.ru/sys_master/product/hd0/ha3/8818421563422.jpg
"Амоксиклав порошок для приготовления суспензии 457 мг/5 мл 17,5 г","САНДОЗ, СловенияАмоксициллин + Клавулановая кислота",Амоксициллин + Клавулановая кислота,None,200 ₽,https://366.ru/p/amoksiklav-por-d-sus-400mg-57mg-5ml17-5g-60463/,https://media.366.ru/sys_master/product/h98/he1/8817268293662.jpg
Амоксиклав порошок для приготовления суспензии 457 мг/5 мл 35 г,"САНДОЗ, СловенияАмоксициллин + Клавулановая кислота",Амоксициллин + Клавулановая кислота,None,277 ₽,https://366.ru/p/amoksiklav-por-d-sus-457mg-5ml-35g-60464/,https://media.366.ru/sys_master/product/h14/hab/8818141495326.jpg
Комбифлокс таблетки 500 мг + 200 мг 10 шт,"МИКРО ЛАБС, ИндияОрнидазол + Офлоксацин",Орнидазол + Офлоксацин,None,719 ₽,https://366.ru/p/kombifloks-tabl-p-p-ob-500mg-200mg-10-60946/,https://media.366.ru/sys_master/product/hb4/he9/8818277056542.jpg
Тигацил лиофилизат для раствора флакон 50 мг 10 шт,"Пфайзер+, ИталияТигециклин",Тигециклин,None,27 590 ₽,https://366.ru/p/tigacil-liof-d-prigot-inf-50mg-10-61498/,https://media.366.ru/sys_master/product/h36/h9c/8818279350302.jpg
Лефокцин таблетки покрытые 500 мг 10 шт,"ШРЕЯ, ИндияЛевофлоксацин",Левофлоксацин,None,581 ₽,https://366.ru/p/lefokcin-tab-p-pl-ob-500mg-10-61920/,https://media.366.ru/sys_master/product/h75/he1/8826808533022.jpg
Метронидазол таблетки 250 мг 40 шт,"Фармстандарт+, РоссияМетронидазол",Метронидазол,None,154 ₽,https://366.ru/p/metronidazol-tab-250mg-40-62121/,https://media.366.ru/sys_master/product/h4e/hbe/8818629836830.jpg
Азитрус порошок для приготовления суспензии саше 200 мг 3 шт,"СИНТЕЗ АКО, РоссияАзитромицин",Азитромицин,None,62 ₽,https://366.ru/p/azitrus-por-200mg-3-62501/,https://media.366.ru/sys_master/product/hc0/h48/8818727157790.jpg
Рокситромицин Озон таблетки 150 мг 10 шт,"Озон, РоссияРокситромицин",Рокситромицин,None,379 ₽,https://366.ru/p/roksitromicinozon-tab-p-p-ob-150mg-10-62633/,https://media.366.ru/sys_master/product/hcc/h66/8818641993758.jpg
Ремедиа таблетки покрытые оболочкой 500мг N5,"КОРАЛ МЕД, ИндияЛевофлоксацин",Левофлоксацин,None,326 ₽,https://366.ru/p/remedia-tab-p-o-500mg-5-62651/,https://media.366.ru/sys_master/product/he3/h05/8818639929374.jpg
Левофлоксацин раствор для инфузий 5мг/мл 100мл,"КРАСФАРМА, РоссияЛевофлоксацин",Левофлоксацин,None,697 ₽,https://366.ru/p/levofloksacin-rr-d-inf-5mg-ml-100ml-38519/,https://media.366.ru/sys_master/product/h6e/hb9/8839163576350.jpg
Мофлаксия таблетки 400 мг 5 шт,"KRKA, СловенияМоксифлоксацин",Моксифлоксацин,None,406 ₽,https://366.ru/p/moflaksija-tab-p-pl-ob-400mg-5-66388/,https://media.366.ru/sys_master/product/h71/h5c/8839175307294.jpg
Мофлаксия таблетки 400 мг 7 шт,"KRKA, СловенияМоксифлоксацин",Моксифлоксацин,None,561 ₽,https://366.ru/p/moflaksija-tab-p-pl-ob-400mg-7-66389/,https://media.366.ru/sys_master/product/hdb/h84/8839175766046.jpg
Лефлобакт таблетки покрытые пленочной оболочкой 500мг N5,"СИНТЕЗ АКО, РоссияЛевофлоксацин",Левофлоксацин,None,263 ₽,https://366.ru/p/leflobakt-tab-p-pl-ob-500mg-5-39095/,https://media.366.ru/sys_master/product/hf8/hac/8839144570910.jpg
"Ротомокс 0,4 n5 таблетки п/плен/оболоч","РОЗЛЕКС ФАРМ, РоссияМоксифлоксацин",Моксифлоксацин,None,326 ₽,https://366.ru/p/rotomoks-0-4-n5-tabl-p-plen-oboloch-67889/,https://media.366.ru/sys_master/product/h9a/h91/8839189987358.jpg
"Левофлоксацин-тева 0,5 N7 таблетки покрытые пленочной оболочкой",ИзраильЛевофлоксацин,Левофлоксацин,None,400 ₽,https://366.ru/p/levofloksacinteva-tab-p-o-500mg-7-36174/,https://media.366.ru/sys_master/product/h4f/hc7/8839127466014.jpg
Амоксициллин таблетки 500мг N20,"АВВА РУС, РоссияАмоксициллин",Амоксициллин,None,121 ₽,https://366.ru/p/amoksicillin-tab-500mg-20-27510/,https://media.366.ru/sys_master/product/h1b/h58/8846686060574.jpg
Панцеф гранулы для приготовления суспензии 100 мг/5 мл 32 г,"АЛКАЛОИД, МакедонияЦефиксим",Цефиксим,None,591 ₽,https://366.ru/p/pancef-gran-d-susp-d-pr-vn-100mg-5ml-32g-38001/,https://media.366.ru/sys_master/product/h13/hb9/9120845758494.jpg
Вода для инъекций ампулы 2 мл 10 шт,"Ереванская ХФФ, АрменияВода",Вода,None,115 ₽,https://366.ru/p/voda-dlja-inekcij-2ml-n10-197733/,https://media.366.ru/sys_master/product/h02/h46/9199054422046.jpg
Меропенем порошок для инъекций внутривенно 1г n1,"С.П.Инкомед, ИндияМеропенем",Меропенем,None,946 ₽,https://366.ru/p/meropenem-por-d-in-v-v-1g-n1-35164/,https://media.366.ru/sys_master/product/he0/h9c/9116601942046.jpg
"Амоксиклав Квиктаб таблетки диспергируемые 312,5 мг 20 шт","САНДОЗ, СловенияАмоксициллин + Клавулановая кислота",Амоксициллин + Клавулановая кислота,None,409 ₽,https://366.ru/p/amoksiklav-kviktab-tab-disp-312-5mg-20-197931/,https://media.366.ru/sys_master/product/hb8/h31/9101159956510.jpg
Хлорофиллипт раствор 1% 50 мл,"ВИФИТЕХ, РоссияЭвкалипта листьев экстракт",Эвкалипта листьев экстракт,None,338 ₽,https://366.ru/p/khlorofillipt-rastvor-spirtovoj-1-50ml-198682/,https://media.366.ru/sys_master/product/hbb/h80/9067531501598.jpg
Флемоксин Солютаб таблетки диспергируемые 1000 мг 20 шт,"АСТЕЛЛАС ФАРМА, НидерландыАмоксициллин",Амоксициллин,None,538 ₽,https://366.ru/p/flemoksin-soljutab-tab-disp-1000mg-20-23231/,https://media.366.ru/sys_master/product/h20/hc3/8821388640286.jpg
Азитромицин-озон капсулы 250 мг 6 шт,"Озон, РоссияАзитромицин",Азитромицин,None,133 ₽,https://366.ru/p/azitromicinozon-kaps-250mg-n6-30970/,https://media.366.ru/sys_master/product/h21/h41/9316543037470.jpg
Секнидокс таблетки 1 г 2 шт,"Лаборатория-Бейли-Креат, ФранцияСекнидазол",Секнидазол,None,653 ₽,https://366.ru/p/seknidoks-tabl-p-o-1gr-2-204181/,https://media.366.ru/sys_master/product/h7f/h66/9200325066782.png
Цефтазидим порошок флакон 1 г 1 шт,"Рафарма, РоссияЦефтазидим",Цефтазидим,None,95 ₽,https://366.ru/p/ceftazidim-por-d-in-flak-1g-1-205280/,https://media.366.ru/sys_master/product/h6a/h1c/9316484251678.jpg
Азитромицин таблетки 500 мг 3 шт,"Рафарма, РоссияАзитромицин",Азитромицин,None,279 ₽,https://366.ru/p/azitromicin-tabl-p-pl-ob-500mg-3-205062/,https://media.366.ru/sys_master/product/h2a/h71/9296466804766.jpg
Кларитромицин таблетки 500 мг 10 шт,"Рафарма, РоссияКларитромицин",Кларитромицин,None,239 ₽,https://366.ru/p/klaritromicin-tabl-p-pl-ob-500mg-10-205272/,https://media.366.ru/sys_master/product/hef/hcc/9316482416670.jpg
Левофлоксацин таблетки 750 мг 10 шт,"Фармстандарт+, РоссияЛевофлоксацин",Левофлоксацин,None,694 ₽,https://366.ru/p/levofloksacin-tabl-p-o-750mg-10-205603/,https://media.366.ru/sys_master/product/h1e/h4d/9339200995358.jpg
Кларитромицин таблетки 250 мг 14 шт,"Рафарма, РоссияКларитромицин",Кларитромицин,None,215 ₽,https://366.ru/p/klaritromicin-tabl-p-pl-ob-250mg-14-205271/,https://media.366.ru/sys_master/product/h2c/hf0/9339212791838.jpg
